,cwa_determination,da_number,district,longitude,latitude,potential_wetland,county,state
3861,0,MVN-2018-00033-SR,New Orleans,-93.3609,30.22891,1,Calcasieu,22.0
3862,0,MVN-2018-00048-SQ,New Orleans,-90.07108,29.96024,0,Orleans,22.0
3863,0,MVN-2018-00064-SL,New Orleans,-90.71505,29.94044,0,St. James,22.0
3864,0,MVN-2018-00071-SG,New Orleans,-90.93028,30.52667,0,Livingston,22.0
3865,0,MVN-2018-00089-SQ,New Orleans,-90.09205,29.94653,0,Orleans,22.0
3866,0,MVN-2018-00093-SL,New Orleans,-89.80319,30.22178,0,St. Tammany,22.0
3867,0,MVN-2018-00097-ST,New Orleans,-90.07133,29.91104,0,Jefferson,22.0
3868,0,MVN-2018-00099-SG,New Orleans,-90.93956,30.141,0,Ascension,22.0
3869,0,MVN-2018-00101-SG,New Orleans,-89.85435,29.87321,0,St. Bernard,22.0
3870,0,MVN-2018-00105-SG,New Orleans,-90.76098,29.64929,0,Terrebonne,22.0
3871,0,MVN-2018-00117-SL,New Orleans,-89.79031,30.23213,0,St. Tammany,22.0
3872,0,MVN-2018-00122-SL,New Orleans,-89.75653,30.30159,0,St. Tammany,22.0
3873,0,MVN-2018-00123-ST,New Orleans,-90.06218,29.97384,0,Orleans,22.0
3874,0,MVN-2018-00124-ST,New Orleans,-90.00856,29.97247,0,Orleans,22.0
3875,0,MVN-2018-00127-ST,New Orleans,-90.07938,29.94347,0,Orleans,22.0
3876,0,MVN-2018-00129-SK,New Orleans,-89.77527,30.25378,0,St. Tammany,22.0
3877,0,MVN-2018-00132-SG,New Orleans,-90.00907,29.78773,0,Plaquemines,22.0
3878,1,MVN-2018-00134-SG,New Orleans,-90.07163,30.44339,1,St. Tammany,22.0
3879,0,MVN-2018-00136-SR,New Orleans,-92.3064,30.2321,1,Acadia,22.0
3880,0,MVN-2018-00142-SK,New Orleans,-90.13444,30.4075,0,St. Tammany,22.0
3881,0,MVN-2018-00143-ST,New Orleans,-90.1208,30.39615,0,St. Tammany,22.0
3882,0,MVN-2018-00145-SQ,New Orleans,-89.99134,30.02837,0,Orleans,22.0
3883,0,MVN-2018-00149-SK,New Orleans,-90.08707,30.37518,0,St. Tammany,22.0
3884,1,MVN-2018-00155-CO,New Orleans,-90.90075,30.06452,0,St. James,22.0
3885,0,MVN-2018-00165-SG,New Orleans,-93.42691,30.11617,1,Calcasieu,22.0
3886,0,MVN-2018-00168-SL,New Orleans,-90.09662,29.68705,0,Jefferson,22.0
3887,0,MVN-2018-00169-SL,New Orleans,-90.02434,30.50312,0,St. Tammany,22.0
3888,1,MVN-2018-00170-ES,New Orleans,-89.71826,30.18556,0,St. Tammany,22.0
3889,0,MVN-2018-00171-ST,New Orleans,-90.01433,29.97367,0,Orleans,22.0
3890,1,MVN-2018-00175-CE,New Orleans,-90.87633,30.5858,0,Livingston,22.0
3891,0,MVN-2018-00184-SL,New Orleans,-90.13491,30.40641,0,St. Tammany,22.0
3892,1,MVN-2018-00201-SL,New Orleans,-90.86098,30.514,1,Livingston,22.0
3893,1,MVN-2018-00216-WKK,New Orleans,-93.3697,30.13771,0,Calcasieu,22.0
3894,1,MVN-2018-00217-CQ,New Orleans,-90.85662,30.40389,0,Livingston,22.0
3895,1,MVN-2018-00242-SL,New Orleans,-89.69625,29.8411,0,St. Bernard,22.0
3896,1,MVN-2018-00263-EG,New Orleans,-89.92247,30.36504,0,St. Tammany,22.0
3897,1,MVN-2018-00264-SL,New Orleans,-89.75487,30.19787,0,St. Tammany,22.0
3898,1,MVN-2018-00269-ST,New Orleans,-89.79428,30.23736,0,St. Tammany,22.0
3899,0,MVN-2018-00270-WS,New Orleans,-92.99899,29.77698,0,Cameron,22.0
3900,1,MVN-2018-00282-EMM,New Orleans,-90.03807,30.4227,0,St. Tammany,22.0
3901,0,MVN-2018-00284-SK,New Orleans,-89.81194,30.22094,0,St. Tammany,22.0
3902,0,MVN-2018-00287-SK,New Orleans,-89.78684,30.23998,0,St. Tammany,22.0
3903,0,MVN-2018-00330-SG,New Orleans,-91.61011,29.89218,0,St. Mary,22.0
3904,1,MVN-2018-00349-SQ,New Orleans,-92.68869,30.73982,0,Allen,22.0
3905,0,MVN-2018-00351-SD,New Orleans,-90.1284,29.95649,0,Orleans,22.0
3906,0,MVN-2018-00363-ST,New Orleans,-89.83401,30.2251,0,St. Tammany,22.0
3907,1,MVN-2018-00364-SG,New Orleans,-90.32169,29.49768,0,Lafourche,22.0
3908,1,MVN-2018-00365-SG,New Orleans,-90.99897,30.34663,1,East Baton Rouge,22.0
3909,0,MVN-2018-00367-ST,New Orleans,-90.06208,29.97119,0,Orleans,22.0
3910,0,MVN-2018-00372-SK,New Orleans,-90.13002,30.40377,0,St. Tammany,22.0
3911,1,MVN-2018-00385-ST,New Orleans,-90.0188,29.22102,0,Jefferson,22.0
3912,0,MVN-2018-00402-SD,New Orleans,-90.0645,30.52879,0,St. Tammany,22.0
3913,0,MVN-2018-00411-SL,New Orleans,-90.01528,29.80389,0,Plaquemines,22.0
3914,0,MVN-2018-00412-ST,New Orleans,-89.79978,30.23004,0,St. Tammany,22.0
3915,1,MVN-2018-00424-SD,New Orleans,-90.12575,29.72932,0,Jefferson,22.0
3916,0,MVN-2018-00428-ST,New Orleans,-90.98121,29.66523,0,Terrebonne,22.0
3917,0,MVN-2018-00448-ST,New Orleans,-91.083,29.89479,0,Assumption,22.0
3918,0,MVN-2018-00449-SG,New Orleans,-90.07828,29.94276,0,Orleans,22.0
3919,0,MVN-2018-00451-SG,New Orleans,-90.06359,29.97268,0,Orleans,22.0
3920,0,MVN-2018-00452-SG,New Orleans,-90.05898,29.97673,0,Orleans,22.0
3921,0,MVN-2018-00457-ST,New Orleans,-90.0251,29.21633,0,Jefferson,22.0
3922,0,MVN-2018-00488-SR,New Orleans,-93.21989,30.03934,0,Cameron,22.0
3923,0,MVN-2018-00489-SK,New Orleans,-90.33159,30.47831,0,Tangipahoa,22.0
3924,0,MVN-2018-00518-SL,New Orleans,-90.10892,29.66399,0,Jefferson,22.0
3925,1,MVN-2018-00520-SL,New Orleans,-89.83641,30.26045,0,St. Tammany,22.0
3926,0,MVN-2018-00526-EMM,New Orleans,-90.10018,29.69265,0,Jefferson,22.0
3927,0,MVN-2018-00555-ST,New Orleans,-90.12677,29.72804,0,Jefferson,22.0
3928,1,MVN-2018-00566-SQ,New Orleans,-89.82895,30.46172,0,St. Tammany,22.0
3929,1,MVN-2018-00579-SD,New Orleans,-89.84834,30.31471,0,St. Tammany,22.0
3930,0,MVN-2018-00617-ST,New Orleans,-89.79615,30.2343,0,St. Tammany,22.0
3931,0,MVN-2018-00620-ST,New Orleans,-89.77645,30.23859,0,St. Tammany,22.0
3932,0,MVN-2018-00680-SL,New Orleans,-90.09974,29.68283,0,Jefferson,22.0
3933,0,MVN-2018-00683-Sl,New Orleans,-89.8429,30.2729,1,St. Tammany,22.0
3934,0,MVN-2018-00737-SG,New Orleans,-91.19436,30.51996,0,East Baton Rouge,22.0
3935,1,MVN-2018-00739-SQ,New Orleans,-90.94838,30.56005,0,Livingston,22.0
3936,0,MVN-2018-00742-SG,New Orleans,-89.70085,30.23117,0,St. Tammany,22.0
3937,0,MVN-2018-00744-ST,New Orleans,-90.13682,30.41028,0,St. Tammany,22.0
3938,1,MVN-2018-00751-SG,New Orleans,-90.84674,30.68732,0,St. Helena,22.0
3939,0,MVN-2018-00759-SD,New Orleans,-90.91055,30.4347,0,Livingston,22.0
3940,0,MVN-2018-00764-SG,New Orleans,-90.90775,30.33562,0,Ascension,22.0
3941,1,MVN-2018-00782-SQ,New Orleans,-89.76315,30.10199,0,Orleans,22.0
3942,0,MVN-2018-00786-SK,New Orleans,-90.06145,29.97466,0,Orleans,22.0
3943,1,MVN-2018-00830-CE,New Orleans,-91.20554,29.8854,0,Assumption,22.0
3944,0,MVN-2018-00835-SD,New Orleans,-89.73609,30.29002,0,St. Tammany,22.0
3945,0,MVN-2018-00836-SQ,New Orleans,-90.52681,30.57867,1,Tangipahoa,22.0
3946,1,MVN-2018-00849-SH,New Orleans,-92.28021,30.6962,0,Evangeline,22.0
3947,0,MVN-2018-00929-ST,New Orleans,-90.09869,29.9659,0,Orleans,22.0
3948,0,MVN-2018-00968-ST,New Orleans,-90.05893,30.03061,0,Orleans,22.0
3949,0,MVN-2018-00975-SG,New Orleans,-90.7753,29.76065,0,Lafourche,22.0
3950,0,MVN-2018-00977-SK,New Orleans,-90.05482,30.3944,0,St. Tammany,22.0
3951,0,MVN-2018-00983-ST,New Orleans,-91.18638,30.45132,0,East Baton Rouge,22.0
3952,0,MVN-2018-00985-SQ,New Orleans,-89.99088,29.24092,0,Jefferson,22.0
3953,1,MVN-2018-01013-WKK,New Orleans,-93.35377,29.99831,0,Cameron,22.0
3954,0,MVN-2018-01027-SK,New Orleans,-90.07958,29.94272,0,Orleans,22.0
3955,1,MVN-2018-01122-ES,New Orleans,-90.01808,29.22289,0,Jefferson,22.0
3956,0,MVN-2018-01123-SY,New Orleans,-90.06884,30.35866,0,St. Tammany,22.0
3957,1,MVN-2018-01127-SY,New Orleans,-90.01725,29.22264,0,Jefferson,22.0
3958,1,MVN-2018-01131-SG,New Orleans,-90.55947,30.44058,0,Livingston,22.0
3959,0,MVN-2018-01141-SR,New Orleans,-93.31867,30.33133,1,Calcasieu,22.0
3960,0,MVN-2018-01143-SL,New Orleans,-91.004,30.4762,0,East Baton Rouge,22.0
3961,0,MVN-2018-01157-ST,New Orleans,-90.91814,30.32512,1,Ascension,22.0
3962,0,MVN-2018-01158-ST,New Orleans,-90.62668,30.067,0,St. John the Baptist,22.0
3963,0,MVN-2018-01166-ST,New Orleans,-89.77631,30.23622,0,St. Tammany,22.0
3964,0,MVN-2018-01167-ST,New Orleans,-90.55563,30.04429,0,St. John the Baptist,22.0
3965,1,MVN-2018-01175-SK,New Orleans,-90.08642,30.49794,1,St. Tammany,22.0
3966,1,MVN-2018-01196-SG,New Orleans,-90.076,30.36224,0,St. Tammany,22.0
3967,1,MVN-2018-01203-SK,New Orleans,-90.99386,30.25785,0,Ascension,22.0
3968,0,MVN-2018-01206-SD,New Orleans,-90.0662,29.91748,0,Jefferson,22.0
3969,1,MVN-2018-01228-EMM,New Orleans,-90.40439,29.86992,0,St. Charles,22.0
3970,0,MVN-2018-01234-SL,New Orleans,-90.93674,30.5969,0,Livingston,22.0
3971,0,MVN-2018-01236-SQ,New Orleans,-90.00423,29.23003,1,Jefferson,22.0
3972,0,MVN-2018-01258-SK,New Orleans,-90.07765,29.9658,0,Orleans,22.0
3973,1,MVN-2018-01277-SQ,New Orleans,-90.09876,29.84696,0,Jefferson,22.0
3974,1,MVN-2018-01281-SG,New Orleans,-90.19665,29.11359,0,Lafourche,22.0
3975,1,MVN-2018-01286-EG,New Orleans,-89.90798,30.31344,0,St. Tammany,22.0
3976,1,MVN-2018-01318-SQ,New Orleans,-90.01215,29.22539,0,Jefferson,22.0
3977,1,MVN-2018-01347-SD,New Orleans,-89.84949,30.31313,0,St. Tammany,22.0
3978,0,MVN-2018-01391-SB,New Orleans,-90.08266,29.96966,0,Orleans,22.0
3979,0,MVN-2018-01413-SG,New Orleans,-90.08826,29.77059,0,Jefferson,22.0
3980,0,MVN-2018-01414-ST,New Orleans,-92.28659,30.67236,0,Evangeline,22.0
3981,0,MVN-2018-01421-ST,New Orleans,-90.20749,29.90837,0,Jefferson,22.0
3982,0,MVN-2018-01424-SK,New Orleans,-89.89642,30.54398,1,St. Tammany,22.0
3983,0,MVN-2018-01439-SL,New Orleans,-89.84272,30.27364,0,St. Tammany,22.0
3984,0,MVN-2018-01445-SK,New Orleans,-90.40283,29.99558,0,St. Charles,22.0
3985,0,MVN-2018-01520-SG,New Orleans,-91.63553,30.71486,1,Pointe Coupee,22.0
3986,0,MVN-2018-01530-SL,New Orleans,-90.73889,30.28306,0,Livingston,22.0
3987,1,MVN-2019-00030-ES,New Orleans,-90.1132,30.4421,0,St. Tammany,22.0
3988,1,MVN-2019-00050-EG,New Orleans,-90.45834,30.47071,1,Tangipahoa,22.0
3989,1,MVN-2019-00096-SR,New Orleans,-93.33508,30.00616,0,Cameron,22.0
3990,1,MVN-2019-00135-SL,New Orleans,-90.3135,30.47576,0,Tangipahoa,22.0
3991,0,MVN-2019-00175-SQ,New Orleans,-90.91604,30.4766,0,Livingston,22.0
3992,0,MVN-2019-00280-SQ,New Orleans,-91.14773,30.64001,0,East Baton Rouge,22.0
3993,1,MVN-2019-00331-SD,New Orleans,-90.10247,29.69275,0,Jefferson,22.0
3994,0,MVN-2019-00361-ST,New Orleans,-90.50594,30.07466,0,St. John the Baptist,22.0
3995,1,MVN-2019-00387-EMM,New Orleans,-89.86757,30.12798,0,Orleans,22.0
3996,1,MVN-2019-00394-SK,New Orleans,-90.9365,30.42346,0,Livingston,22.0
3997,0,MVN-2019-00395-CQ,New Orleans,-90.85892,30.48289,1,Livingston,22.0
3998,1,MVN-2019-00403-CG,New Orleans,-90.21269,29.10459,0,Lafourche,22.0
3999,0,MVN-2019-00423-ST,New Orleans,-90.95604,30.33337,0,Ascension,22.0
4000,1,MVN-2019-00424-ST,New Orleans,-90.11272,30.48527,0,St. Tammany,22.0
4001,1,MVN-2019-00425-SK,New Orleans,-90.74735,30.23377,0,Ascension,22.0
4002,0,MVN-2019-00447-ST,New Orleans,-90.28759,29.97476,0,St. Charles,22.0
4003,0,MVN-2019-00448-ST,New Orleans,-90.29089,29.97386,0,St. Charles,22.0
4004,1,MVN-2019-00456-SQ,New Orleans,-90.47461,30.47444,0,Tangipahoa,22.0
4005,0,MVN-2019-00460-SL,New Orleans,-89.83958,30.262,0,St. Tammany,22.0
4006,1,MVN-2019-00468-SG,New Orleans,-90.19655,30.42043,0,St. Tammany,22.0
4007,0,MVN-2019-00470-ST,New Orleans,-90.36442,29.93421,0,St. Charles,22.0
4008,1,MVN-2019-00488-SG,New Orleans,-90.12177,29.75712,0,Jefferson,22.0
4009,0,MVN-2019-00498-SD,New Orleans,-92.00647,30.24015,0,Lafayette,22.0
4010,1,MVN-2019-00500-SD,New Orleans,-91.9944,30.22377,0,Lafayette,22.0
4011,0,MVN-2019-00501-SD,New Orleans,-91.99919,30.2283,0,Lafayette,22.0
4012,0,MVN-2019-00504-ST,New Orleans,-90.47616,30.05194,0,St. John the Baptist,22.0
4013,1,MVN-2019-00524-CE,New Orleans,-90.63661,30.50872,1,Livingston,22.0
4014,1,MVN-2019-00542-CE,New Orleans,-91.20058,30.63523,0,East Baton Rouge,22.0
4015,1,MVN-2019-00551-SQ,New Orleans,-89.76846,30.09227,0,Orleans,22.0
4016,1,MVN-2019-00564-SQ,New Orleans,-90.90074,29.7708,0,Lafourche,22.0
4017,1,MVN-2019-00623-ST,New Orleans,-89.79314,30.22932,0,St. Tammany,22.0
4018,0,MVN-2019-00634-ST,New Orleans,-89.9989,29.23534,0,Jefferson,22.0
4019,0,MVN-2019-00644-SL,New Orleans,-90.99638,30.26133,0,Ascension,22.0
4020,0,MVN-2019-00675-SG,New Orleans,-90.76807,29.4306,0,Terrebonne,22.0
4021,0,MVN-2019-00684-SR,New Orleans,-93.2058,30.22982,0,Calcasieu,22.0
4022,1,MVN-2019-00688-SD,New Orleans,-89.7169,30.1876,0,St. Tammany,22.0
4023,0,MVN-2019-00699-SG,New Orleans,-90.13036,30.40272,0,St. Tammany,22.0
4024,1,MVN-2019-00702-WQQ,New Orleans,-90.74376,29.65352,1,Terrebonne,22.0
4025,1,MVN-2019-00728-SK,New Orleans,-90.05327,30.39269,0,St. Tammany,22.0
4026,0,MVN-2019-00730-SD,New Orleans,-90.87283,30.24276,0,Ascension,22.0
4027,0,MVN-2019-00740-SG,New Orleans,-90.76918,30.24813,0,Livingston,22.0
4028,0,MVN-2019-00760-SL,New Orleans,-89.36194,29.25639,0,Plaquemines,22.0
4029,0,MVN-2019-00761-SL,New Orleans,-89.92309,30.31154,0,St. Tammany,22.0
4030,1,MVN-2019-00768-SG,New Orleans,-91.53764,29.90838,0,St. Mary,22.0
4031,1,MVN-2019-00807-SK,New Orleans,-91.12535,30.37168,1,East Baton Rouge,22.0
4032,1,MVN-2019-00809-ST,New Orleans,-90.09976,29.69155,0,Jefferson,22.0
4033,0,MVN-2019-00859-SG,New Orleans,-89.73757,29.51768,0,Plaquemines,22.0
4034,0,MVN-2019-00863-XX,New Orleans,-91.95294,31.06416,0,Avoyelles,22.0
4035,0,MVN-2019-00869-SK,New Orleans,-90.75344,29.69758,0,Lafourche,22.0
4036,1,MVN-2019-00878-SL,New Orleans,-90.02112,30.38483,1,St. Tammany,22.0
4037,1,MVN-2019-00883-SL,New Orleans,-89.79893,30.21743,0,St. Tammany,22.0
4038,1,MVN-2019-00886-SL,New Orleans,-90.92562,30.64358,1,East Baton Rouge,22.0
4039,1,MVN-2019-00910-WKK,New Orleans,-93.43505,30.12273,0,Calcasieu,22.0
4040,1,MVN-2019-00949-ST,New Orleans,-89.79947,30.23473,0,St. Tammany,22.0
4041,0,MVN-2019-00957-SD,New Orleans,-89.92261,30.03388,0,Orleans,22.0
4042,0,MVN-2019-00962-SG,New Orleans,-91.1295,30.4567,1,East Baton Rouge,22.0
4043,0,MVN-2019-00974-SL,New Orleans,-89.78004,30.24268,0,St. Tammany,22.0
4044,0,MVN-2019-01041-SH,New Orleans,-92.0753,30.5258,0,St. Landry,22.0
4045,0,MVN-2019-01069-SG,New Orleans,-90.83242,29.76273,0,Lafourche,22.0
4046,0,MVN-2019-01074-SG,New Orleans,-89.96139,29.64722,0,Plaquemines,22.0
4047,0,MVN-2019-01079-ST,New Orleans,-90.96418,30.48337,0,Livingston,22.0
4048,1,MVN-2019-01081-SG,New Orleans,-90.64394,30.50734,0,Livingston,22.0
4049,1,MVN-2019-01101-SK,New Orleans,-89.79719,29.56117,0,Plaquemines,22.0
4050,0,MVN-2019-01114-SG,New Orleans,-89.7464,30.18186,0,St. Tammany,22.0
4051,0,MVN-2019-01115-ST,New Orleans,-89.77606,29.56573,0,Plaquemines,22.0
4052,0,MVN-2019-01120-ST,New Orleans,-89.77631,30.23673,0,St. Tammany,22.0
4053,1,MVN-2019-01121-SQ,New Orleans,-91.76219,30.87248,0,Pointe Coupee,22.0
4054,1,MVN-2019-01163-SD,New Orleans,-90.06021,30.35746,0,St. Tammany,22.0
4055,1,MVN-2019-01194-SG,New Orleans,-90.85512,30.3877,0,Livingston,22.0
4056,1,MVN-2019-01203-SQ,New Orleans,-89.92119,30.01571,0,Orleans,22.0
4057,1,MVN-2019-01207-CA,New Orleans,-91.17827,30.39655,0,East Baton Rouge,22.0
4058,1,MVN-2019-01231-SR,New Orleans,-91.98051,30.17883,1,Lafayette,22.0
4059,1,MVN-2019-01272-SL,New Orleans,-91.52677,30.52205,0,Pointe Coupee,22.0
4060,1,MVN-2019-01279-SD,New Orleans,-89.80068,29.87476,0,St. Bernard,22.0
4061,0,MVN-2019-01281-SL,New Orleans,-92.34129,30.52778,0,St. Landry,22.0
4062,0,MVN-2019-01288-SD,New Orleans,-89.68858,30.22923,0,St. Tammany,22.0
4063,0,MVN-2019-01290-SD,New Orleans,-89.82283,30.32813,0,St. Tammany,22.0
4064,1,MVN-2019-01291-SL,New Orleans,-89.92207,30.30049,0,St. Tammany,22.0
4065,1,MVN-2019-01295-MM,New Orleans,-89.75143,30.26947,1,St. Tammany,22.0
4066,0,MVN-2019-01312-SL,New Orleans,-90.26173,30.61954,0,Tangipahoa,22.0
4067,0,MVN-2019-01343-ST,New Orleans,-89.39808,29.32775,0,Plaquemines,22.0
4068,0,MVN-2019-01348-SY,New Orleans,-90.26483,30.43885,0,Tangipahoa,22.0
4069,1,MVN-2020-00026-SL,New Orleans,-89.68398,30.25486,1,St. Tammany,22.0
4070,0,MVN-2020-00040-SG,New Orleans,-90.19933,30.42581,0,St. Tammany,22.0
4071,0,MVN-2020-00042-SG,New Orleans,-89.82187,30.32716,0,St. Tammany,22.0
4072,1,MVN-2020-00044-SQ,New Orleans,-89.98961,29.24059,0,Jefferson,22.0
4073,0,MVN-2020-00045-SG,New Orleans,-89.99825,29.80831,0,Plaquemines,22.0
4074,0,MVN-2020-00071-SG,New Orleans,-89.92714,30.29097,0,St. Tammany,22.0
4075,1,MVN-2020-00074-SG,New Orleans,-89.92179,30.29168,0,St. Tammany,22.0
4076,0,MVN-2020-00126-ST,New Orleans,-89.83284,30.27874,0,St. Tammany,22.0
4077,0,MVN-2020-00140-SG,New Orleans,-90.39712,30.63299,0,Tangipahoa,22.0
4078,0,MVN-2020-00161-SG,New Orleans,-89.75186,30.26376,0,St. Tammany,22.0
4079,1,MVN-2020-00186-SG,New Orleans,-89.95373,30.28517,0,St. Tammany,22.0
4080,1,MVN-2020-00188-SG,New Orleans,-89.77663,30.23586,0,St. Tammany,22.0
4081,1,MVN-2020-00198-SD,New Orleans,-90.11655,30.44501,0,St. Tammany,22.0
4082,0,MVN-2020-00201-SL,New Orleans,-89.82729,30.2658,0,St. Tammany,22.0
4083,0,MVN-2020-00220-SL,New Orleans,-90.01102,30.40846,1,St. Tammany,22.0
4084,0,MVN-2020-00274-ST,New Orleans,-90.09097,29.91674,0,Orleans,22.0
4085,0,MVN-2020-00275-ST,New Orleans,-90.06434,29.95826,0,Orleans,22.0
4086,0,MVN-2020-00276-ST,New Orleans,-90.06509,29.95851,0,Orleans,22.0
4087,0,MVN-2020-00277-ST,New Orleans,-90.06808,29.93189,0,Orleans,22.0
4088,0,MVN-2020-00278-ST,New Orleans,-90.06547,29.93964,0,Orleans,22.0
4089,0,MVN-2020-00279-SL,New Orleans,-91.93222,30.15093,0,Lafayette,22.0
4090,0,MVN-2020-00288-SR,New Orleans,-92.5007,31.1614,0,Rapides,22.0
4091,1,MVN-2020-00290-SQ,New Orleans,-90.01591,29.22215,0,Jefferson,22.0
4092,0,MVN-2020-00292-SL,New Orleans,-90.54512,30.72355,0,Tangipahoa,22.0
4093,0,MVN-2020-00316-SG,New Orleans,-90.77168,29.42051,0,Terrebonne,22.0
4094,0,MVN-2020-00330-SL,New Orleans,-90.46512,30.45175,0,Tangipahoa,22.0
4095,0,MVN-2020-00350-SK,New Orleans,-91.1068,30.3536,0,East Baton Rouge,22.0
4096,0,MVN-2020-00382-SQ,New Orleans,-90.03003,29.21235,0,Jefferson,22.0
4097,0,MVN-2020-00414-SQ,New Orleans,-90.46126,30.65309,0,Tangipahoa,22.0
4098,0,MVN-2020-00426-ST,New Orleans,-90.73974,29.6819,0,Lafourche,22.0
4099,0,MVN-2020-00458-SK,New Orleans,-90.27502,30.43952,0,Tangipahoa,22.0
4100,0,MVN-2020-00469-SL,New Orleans,-90.11238,30.4679,0,St. Tammany,22.0
4101,1,MVN-2020-00470-SG,New Orleans,-90.1121,29.75964,0,Jefferson,22.0
4102,1,MVN-2020-00471-ST,New Orleans,-90.10704,29.66361,0,Jefferson,22.0
4103,0,MVN-2020-00476-SL,New Orleans,-91.14451,30.48869,0,East Baton Rouge,22.0
4104,1,MVN-2020-00505-SL,New Orleans,-89.76855,30.31661,0,St. Tammany,22.0
4105,0,MVN-2020-00535-SL,New Orleans,-89.8425,30.27415,0,St. Tammany,22.0
4106,0,MVN-2020-00547-SK,New Orleans,-90.47719,30.48811,0,Tangipahoa,22.0
4107,0,MVN-2020-00570-SG,New Orleans,-89.77778,30.23596,0,St. Tammany,22.0
4108,1,MVP-1998-06194-WAB,St. Paul,-94.54667,47.53318,0,Beltrami,27.0
4109,0,MVP-1999-02595-MVM,St. Paul,-93.23273,45.31264,1,Anoka,27.0
4110,0,MVP-2002-04203-MJB,St. Paul,-93.95565,44.14981,1,Blue Earth,27.0
4111,0,MVP-2002-06170-JTB,St. Paul,-93.42164,44.7124,1,Scott,27.0
4112,0,MVP-2003-01678-AIS,St. Paul,-87.93623,43.32547,1,Ozaukee,55.0
4113,1,MVP-2003-07152,St. Paul,-87.90377,43.02549,0,Milwaukee,55.0
4114,0,MVP-2004-04510-BBY,St. Paul,-93.16843,45.16601,1,Anoka,27.0
4115,0,MVP-2004-04772-MVM,St. Paul,-93.44788,45.07742,1,Hennepin,27.0
4116,0,MVP-2004-158159-LMG,St. Paul,-93.52399,45.31468,1,Sherburne,27.0
4117,0,MVP-2004-160642-JLK,St. Paul,-88.6671,44.32779,1,Outagamie,55.0
4118,0,MVP-2005-00218-MVM,St. Paul,-93.03524,45.2353,1,Anoka,27.0
4119,0,MVP-2005-00399-AJK,St. Paul,-87.99182,43.32204,1,Ozaukee,55.0
4120,0,MVP-2005-01742-RMM,St. Paul,-93.49718,44.10344,1,Waseca,27.0
4121,0,MVP-2005-01978-RJH,St. Paul,-89.54585,43.01438,1,Dane,55.0
4122,0,MVP-2005-04578-LMG,St. Paul,-93.67863,45.25762,1,Wright,27.0
4123,0,MVP-2005-07524-MJB,St. Paul,-94.04506,44.18289,1,Nicollet,27.0
4124,0,MVP-2006-01973-BBY,St. Paul,-93.12877,45.12629,1,Anoka,27.0
4125,0,MVP-2006-01984-SSC,St. Paul,-93.64392,44.86519,1,Carver,27.0
4126,0,MVP-2006-03479-DJM,St. Paul,-91.5888,44.8312,1,Eau Claire,55.0
4127,0,MVP-2006-04089-LMG,St. Paul,-93.07111,44.82866,1,Dakota,27.0
4128,0,MVP-2006-04096-MLV,St. Paul,-93.30045,45.26556,1,Anoka,27.0
4129,1,MVP-2006-04146-LMG,St. Paul,-93.02112,44.89986,0,Ramsey,27.0
4130,0,MVP-2006-05328-MVM,St. Paul,-93.35704,45.39918,1,Anoka,27.0
4131,0,MVP-2006-06166-JTB,St. Paul,-93.52834,45.16029,1,Hennepin,27.0
4132,0,MVP-2006-06594-MLV,St. Paul,-93.02531,44.0489,1,Dodge,27.0
4133,0,MVP-2006-06684-AJK,St. Paul,-88.29831,43.01376,1,Waukesha,55.0
4134,0,MVP-2006-06699-LMG,St. Paul,-93.19851,45.24955,1,Anoka,27.0
4135,0,MVP-2006-07221-LMG,St. Paul,-93.22225,45.1138,0,Ramsey,27.0
4136,0,MVP-2007-00470-EJI,St. Paul,-96.43472,46.88609,1,Clay,27.0
4137,0,MVP-2007-00949-AJK,St. Paul,-88.2073,42.49993,1,Kenosha,55.0
4138,0,MVP-2007-01179-KJH,St. Paul,-89.25809,42.92245,1,Dane,55.0
4139,0,MVP-2007-01794-RMM,St. Paul,-93.38885,44.72122,1,Scott,27.0
4140,0,MVP-2007-03991-RJH,St. Paul,-88.49722,44.21243,1,Winnebago,55.0
4141,0,MVP-2007-04583-LMG,St. Paul,-93.20604,45.12735,1,Anoka,27.0
4142,0,MVP-2007-05493-AIS,St. Paul,-88.0651,42.85316,1,Milwaukee,55.0
4143,0,MVP-2007-05786-JLK,St. Paul,-88.03195,44.4897,0,Brown,55.0
4144,0,MVP-2007-06374-RMM,St. Paul,-93.32936,44.60449,0,Scott,27.0
4145,0,MVP-2007-06641-JLK,St. Paul,-88.22431,44.59983,0,Brown,55.0
4146,0,MVP-2008-00547-MMJ,St. Paul,-93.40448,44.98734,1,Hennepin,27.0
4147,0,MVP-2008-03327-AJK,St. Paul,-87.92587,43.21638,1,Ozaukee,55.0
4148,1,MVP-2008-04451-WAB,St. Paul,-94.52457,47.16013,0,Cass,27.0
4149,0,MVP-2008-04542-MLV,St. Paul,-93.07026,45.10741,1,Ramsey,27.0
4150,0,MVP-2008-04854-RJH,St. Paul,-88.47456,44.28273,1,Outagamie,55.0
4151,0,MVP-2008-05660-MMJ,St. Paul,-93.40262,45.0408,1,Hennepin,27.0
4152,0,MVP-2008-05711-AJK,St. Paul,-88.46715,43.13054,1,Waukesha,55.0
4153,0,MVP-2008-05736-MVM,St. Paul,-93.59738,44.83725,1,Carver,27.0
