,index,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
746,11805,RAPANOS,SAW-2017-02164,Wilmington,David Thomas 6505 Old Military Road,-77.84268,34.19689,10/25/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
747,9279,RAPANOS,SAC-2018-00153,Charleston,JD - Morrison Tract,-79.85571999999999,34.28114,3/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,9959,RAPANOS,SAC-2019-01436,Charleston,Okatie Center S. Lots 16 and 17 Project Site,-80.94282,32.29636,11/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,10941,RAPANOS,SAW-2012-00821,Wilmington,Coswald Tract/Old Walmart Site/7241 Market Street ,-77.8182,34.27622,2/4/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,1
750,10838,RAPANOS,SAW-2006-32032,Wilmington,"142 Lighthouse Drive in Carolina Beach Village Lot 14, Carolina Beach, Triangle Asset Management by Glen Stygar",-77.89634000000001,34.04723,3/23/2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0
751,8540,RAPANOS,SAC-2016-00347-4S,Charleston,City of Sumter - 2 Dobson Street,-80.33251,33.91775,3/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,10837,RAPANOS,SAW-2006-30511,Wilmington,Springs of North Asheville / AJD,-82.5884,35.667,6/10/2020,0,1,0,0,0,0,1,0,1,1,0,1,0,1
753,8379,RAPANOS,SAC-2015-01099-3JY,Charleston,Rojas Resturant JD,-78.78104,33.85411,12/17/2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0
754,9194,RAPANOS,SAC-2017-01810,Charleston,Cypress Ridge Commercial Tract,-80.0723,33.10816,5/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,11585,RAPANOS,SAW-2016-01999,Wilmington,Nikoli Martini/Dare/JD,-75.7237,36.0696,1/12/2017,0,1,0,0,0,1,1,0,0,0,0,0,0,0
756,10966,RAPANOS,SAW-2014-00922,Wilmington,Clyde Wood Site/Ray Rd./Cumberland ,-79.04565,34.99021,7/26/2019,0,1,0,0,0,0,1,0,1,0,0,1,0,0
757,9094,RAPANOS,SAC-2017-01395,Charleston,Tail Race Crossing Site,-79.98737,33.20843,4/6/2018,0,1,0,0,0,1,0,0,0,0,0,0,0,1
758,11892,RAPANOS,SAW-2018-00505,Wilmington,Ferebee Acres - Moyock/Currituck/JD,-76.10597,36.4687,9/7/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
759,8786,RAPANOS,SAC-2016-01659,Charleston,James Island Middle School,-79.96191,32.733129999999996,11/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,8229,RAPANOS,SAC-2011-00819-DS,Charleston,SCDOT SC-262 (Lower Richland Blvd) Richland County JD Request: SCDOT PIN 39032_RD01,-80.90182,33.98348,1/5/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,1
761,9982,RAPANOS,SAC-2019-01563,Charleston,Town of Allendale WWTP,-81.31212,32.99576,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,11123,RAPANOS,SAW-2015-01922,Wilmington,"Sabbatus Solar Farm; Bailey, Nash County; Approved JD  ",-78.13467,35.81769,10/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,9752,RAPANOS,SAC-2019-00366,Charleston,New Tract B,-80.23781,32.791579999999996,7/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,8314,RAPANOS,SAC-2015-00514,Charleston,PME's Pendleton Tract,-82.80834,34.66237,4/13/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
765,9782,RAPANOS,SAC-2019-00550,Charleston,Hampton county High School,-81.0925,32.860279999999996,8/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,11438,RAPANOS,SAW-2016-00644,Wilmington,NCDOT / SR 2704 / Bridge 427 / Division 7 / Guilford County,-79.62751999999999,36.2422,4/1/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
767,8459,RAPANOS,SAC-2015-01686,Charleston,"Kelley, James / Lot 77 Myrtle Beach RV Resort",-78.60981,33.85419,3/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,8301,RAPANOS,SAC-2015-00215,Charleston,Christina Michelle Crawford / Crawford Tract,-80.10226,33.08012,1/17/2017,0,1,0,0,1,0,0,0,1,0,0,0,0,0
769,9809,RAPANOS,SAC-2019-00675,Charleston,Infinger Property,-80.24075,32.766729999999995,5/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,11657,RAPANOS,SAW-2017-00213,Wilmington,3828 and 3970 Independence Blvd.,-77.92855,34.17334,5/18/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
771,8932,RAPANOS,SAC-2017-00468,Charleston,Georgetown County Commerce Center Lots 2 & 3 ,-79.52323,33.43226,5/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,8882,RAPANOS,SAC-2017-00215,Charleston,Hyde Park Road Mine,-80.23054,32.81729,4/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,8335,RAPANOS,SAC-2015-00756,Charleston,Dorchester County / Dorchester County Courthouse,-80.55718,33.181470000000004,5/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,8713,RAPANOS,SAC-2016-01339,Charleston,Lidl Grocery Store - NW Greenville,-82.426,34.9128,1/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,11271,RAPANOS,SAW-2015-02575,Wilmington,Sumner Ridge Apartments / 4452 Old Randleman Road / Greensboro / Guilford County / residential,-79.80886,35.997370000000004,12/9/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0
776,9433,RAPANOS,SAC-2018-00782,Charleston,Elizabeth Pointe Subdivision,-80.0088,33.189,7/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,9625,RAPANOS,SAC-2018-01684,Charleston,Lamar School Site,-80.04831,34.18793,12/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
778,11046,RAPANOS,SAW-2015-01041,Wilmington,"Ashbourne Subdiv/Standard Pacific Homes/High House Road, North Tract",-78.86737,35.7899,12/17/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
779,8409,RAPANOS,SAC-2015-01234,Charleston,"Hoke Boat, LLC. / Hoke Boat, LLC Tract",-79.0331,33.586999999999996,12/4/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,9177,RAPANOS,SAC-2017-01746,Charleston,City of Florence / 1109 Pawley Street,-79.75131999999999,34.203379999999996,2/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,9971,RAPANOS,SAC-2019-01484,Charleston,Alden Glen 3,-80.90909,34.12003,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,9598,RAPANOS,SAC-2018-01522,Charleston,Blanton AJD,-82.19896,34.789229999999996,11/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,9391,RAPANOS,SAC-2018-00589,Charleston,The Office at Morrison Yard (fka Morrison Drive Parcel J),-79.938,32.803000000000004,1/8/2019,1,1,0,0,0,1,0,0,0,0,0,0,0,0
784,11050,RAPANOS,SAW-2015-01169,Wilmington,"NCDEQ / Marbery Landfill Remedial Action Plan / Durham County, NC",-78.83009,36.01432,7/2/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,0
785,11182,RAPANOS,SAW-2015-02268,Wilmington,"McConnell, Lloyd/Cotton Solar Farm Site",-79.20058,35.52601,10/30/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0
786,8894,RAPANOS,SAC-2017-00316,Charleston,Sportsman's Choice Marine,-78.69467,33.89261,4/10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787,9731,RAPANOS,SAC-2019-00270,Charleston,Towne and Maybank Road ,-80.04361,32.741609999999994,5/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,8660,RAPANOS,SAC-2016-01023,Charleston,Blessing Tract,-79.81673,33.00882,6/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,8625,RAPANOS,SAC-2016-00818,Charleston,Hamlin Road Tract,-79.80174,32.852909999999994,2/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,8671,RAPANOS,SAC-2016-01099,Charleston,Gahagan Homes,-80.17185,33.00375,5/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,11443,RAPANOS,SAW-2016-00692,Wilmington,"303 North Carolina Avenue, Carolina Beach/JD",-77.89996,34.02066,4/8/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
792,11315,RAPANOS,SAW-2016-00090,Wilmington,Wade Hampton Irrigation Pond,-83.07773,35.089529999999996,3/2/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
793,8595,RAPANOS,SAC-2016-00686,Charleston,North Point Tract A,-80.00408,32.95382,9/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
794,9550,RAPANOS,SAC-2018-01283,Charleston,Small Lane - Town of Hampton Water System Improvements,-81.098,32.8744,2/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,8861,RAPANOS,SAC-2017-00127,Charleston,Phase XV A Water Line Extensions-Rainbow Ct. ,-79.30663,34.313959999999994,5/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,8827,RAPANOS,SAC-2017-00011,Charleston,B&C 21st Avenue Project Site,-78.89562,33.71678,2/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
797,9180,RAPANOS,SAC-2017-01751,Charleston,Premium Investment Corporation,-78.63839,33.83909,11/28/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0
798,11166,RAPANOS,SAW-2015-02199,Wilmington,Williams Gas Pipeline Dixon Branch Stabilization,-81.39721999999999,35.17731,12/22/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
799,11865,RAPANOS,SAW-2018-00189,Wilmington,471 Tar Landing Road,-77.47935,34.50329,9/4/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
800,8598,RAPANOS,SAC-2016-00693,Charleston,"Pappas, Steven / The Lakes Phase XI, Lot 1",-79.02448000000001,33.62101,7/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,11558,RAPANOS,SAW-2016-01767,Wilmington,The Ridge at Wesley Chapel,-80.67902,35.006240000000005,12/5/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0
802,9487,RAPANOS,SAC-2018-01016,Charleston,Robertson Meadows,-82.42688000000001,35.00184,4/27/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0
803,11635,RAPANOS,SAW-2016-02479,Wilmington,Jonathan St.Leger/Dare,-75.73376999999999,36.07031,1/23/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0
804,11203,RAPANOS,SAW-2015-02329,Wilmington,Scenic Ridge Subdivision,-83.3663,35.1806,11/23/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1
805,8489,RAPANOS,SAC-2016-00047,Charleston,1065 Jenkins Road #2,-80.02039,32.79769,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,11520,RAPANOS,SAW-2016-01327,Wilmington,1405 Landfall Drive/JD,-77.8047,34.22821,6/30/2016,1,1,1,1,1,1,0,0,0,0,0,0,0,0
807,9266,RAPANOS,SAC-2018-00102,Charleston,Flanders Avenue- Sidewalk Construction ,-79.99016,32.9001,5/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,9798,RAPANOS,SAC-2019-00620,Charleston,2.31 Acres Etiwan Dr,-80.03967,33.00555,7/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,9289,RAPANOS,SAC-2018-00196,Charleston,Orangeburg Quarry,-80.27115,33.35112,8/3/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,10095,RAPANOS,SAC-2020-00419,Charleston,Aiken Electric Cooperative - Environmental Review,-81.08794,33.61428,4/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,8844,RAPANOS,SAC-2017-00094,Charleston,Alice Smalls Road Site,-79.80481999999999,32.84855,6/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,9716,RAPANOS,SAC-2019-00176,Charleston,Brays Island Fitness Facility Project,-80.83123,32.58594,5/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,9202,RAPANOS,SAC-2017-01831,Charleston,Columbia Ave Pedestrian Improvements ,-81.03475999999999,34.937870000000004,1/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,9382,RAPANOS,SAC-2018-00558,Charleston,Wilson Property 1122-1124 Allen St.,-81.06116999999999,33.96479,4/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,9456,RAPANOS,SAC-2018-00871,Charleston,LSW Holdings Tract,-79.01683,33.67021,8/28/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,1
816,8616,RAPANOS,SAC-2016-00782,Charleston,Trident Site,-79.99316999999999,33.20355,9/21/2016,0,1,0,0,0,0,1,0,0,1,0,0,0,1
817,9463,RAPANOS,SAC-2018-00908,Charleston,Long Bay Holdings-Prince Acquistition,-78.90314000000001,34.03642,10/15/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
818,9407,RAPANOS,SAC-2018-00644,Charleston,Vulcan Materials Greenwood Quarry Ponds,-82.14856,34.288740000000004,5/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,8823,RAPANOS,SAC-2016-01874,Charleston,Bloom Solar Farm,-80.33675,33.61054,1/9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,9553,RAPANOS,SAC-2018-01295,Charleston,"Salemwoods Holdings, LLC Tract",-79.13745,33.47198,12/12/2018,1,1,1,0,1,1,0,0,0,0,0,0,0,0
821,9630,RAPANOS,SAC-2018-01699,Charleston,West End Drive,-80.04035999999999,33.195240000000005,11/14/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
822,8856,RAPANOS,SAC-2017-00121,Charleston,Phase XV Water Line EXT- Coreys Ct.,-79.41405999999999,34.44801,5/9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,8253,RAPANOS,SAC-2013-00370,Charleston,Oliphant Tract,-81.1259,34.736999999999995,5/9/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,1
824,10117,RAPANOS,SAC-2020-00599,Charleston,Pickpocket Parcel,-80.70238,32.43697,5/21/2020,1,1,1,0,1,0,0,0,0,0,0,0,0,0
825,9016,RAPANOS,SAC-2017-00962,Charleston,North Plant Pump Station,-81.55383,33.9185,6/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,8548,RAPANOS,SAC-2016-00365,Charleston,LADY'S ISLAND AIRPORT,-80.63949000000001,32.40957,8/23/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0
827,8600,RAPANOS,SAC-2016-00734,Charleston,"Blockade Partners, LLC / Porches at Waverly",-79.13422,33.45189,9/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,8313,RAPANOS,SAC-2015-00510,Charleston,Town of Swansea New ADA Sidewalk Project Phase I,-81.10921,33.74095,2/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,11020,RAPANOS,SAW-2015-00631,Wilmington,Cartwright Solar / ISS #67 / JD,-78.0046,34.6227,4/29/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
830,8492,RAPANOS,SAC-2016-00059-4E,Charleston,Florence-Darlington Technical College / FDTC Annex Site,-79.80979,34.247659999999996,3/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831,9954,RAPANOS,SAC-2019-01358,Charleston,Zachary Clark JD,-79.1069,33.7092,8/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11675,RAPANOS,SAW-2017-00397,Wilmington,Jonathan Midgett/Dare,-75.68263,36.01398,5/11/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0
833,11388,RAPANOS,SAW-2016-00368,Wilmington,"Meritage Homes Youngblood, The Enclave at Montreux",-81.0234,35.074,4/6/2016,0,1,0,0,0,0,1,0,0,1,0,0,0,0
834,8684,RAPANOS,SAC-2016-01193,Charleston,Bobo Tract - Woodbury Park Phase 3,-80.0575,32.7365,6/14/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
835,8533,RAPANOS,SAC-2016-00299-3H,Charleston,Carolina Tract 20,-78.87955,33.7778,3/17/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
836,8295,RAPANOS,SAC-2015-00127,Charleston,Central Park Cluster Development,-79.97757,32.75026,6/23/2016,1,1,1,0,0,0,1,0,0,1,0,0,0,1
837,10077,RAPANOS,SAC-2020-00221,Charleston,DMMW Tract,-79.05386999999999,33.55348,4/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,8968,RAPANOS,SAC-2017-00749,Charleston,422 Countess Court JD,-79.02058000000001,33.647040000000004,1/16/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
839,11442,RAPANOS,SAW-2016-00667,Wilmington,12 Ray Creek Road Stream Bank Stabilization,-83.5147,35.21158,4/21/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
840,8242,RAPANOS,SAC-2012-00544-3J,Charleston,GSWSA / Bucksport Marine Industrial Park Access Road,-79.1374,33.669140000000006,12/14/2017,1,1,1,0,1,1,0,0,0,0,0,0,0,1
841,9440,RAPANOS,SAC-2018-00807,Charleston,Carolina Forest Towne Centre Lot 22 - Phase 2A,-78.85239,33.7612,7/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,11581,RAPANOS,SAW-2016-01972,Wilmington,NC 179 OIB/JD,-78.4512,33.9071,9/28/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
843,8862,RAPANOS,SAC-2017-00129,Charleston,Phase XV A Water Line Extensions- Pot of Gold Dr. ,-79.30548,34.31393,5/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,10012,RAPANOS,SAC-2019-01772,Charleston,New Cut Farm Pond Site,-80.15782,32.73068,6/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
845,9099,RAPANOS,SAC-2017-01408,Charleston,Beach Village Property JD,-78.98569,33.63009,12/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
846,11246,RAPANOS,SAW-2015-02485,Wilmington,Brookwood Avenue Roadway Improvements,-80.58393000000001,35.429829999999995,6/8/2016,1,1,0,0,0,0,1,0,1,1,0,0,0,1
847,8585,RAPANOS,SAC-2016-00644,Charleston,Gardner Lacey Road Tract,-78.962,33.784,5/3/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
848,9238,RAPANOS,SAC-2017-01966,Charleston,Sardis Road Project Site,-81.0214,32.507,4/11/2018,0,1,0,0,0,1,0,0,0,0,0,0,0,0
849,10796,RAPANOS,SAW-2002-01322,Wilmington,"Calico Subdivision_Doug Brady_1601 N. 20th Street,Moreheady City",-76.73076999999999,34.746970000000005,10/17/2016,0,1,0,0,0,0,1,0,1,1,0,0,0,0
850,8366,RAPANOS,SAC-2015-01026,Charleston,20-Unit Multi-Family Duplex,-82.03348000000001,34.74503,12/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,11679,RAPANOS,SAW-2017-00531,Wilmington,"Meadowbrook NC 55, LLC Tract/residential/Fuquay Varina/Wake County ",-78.76283000000001,35.57708,5/25/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
852,11623,RAPANOS,SAW-2016-02368,Wilmington,Sandy Hook Solar/camden/PreApp,-76.01573,36.16122,2/1/2017,0,1,0,0,0,1,1,0,0,0,0,0,0,0
853,8644,RAPANOS,SAC-2016-00934,Charleston,Runway 03 Clear Zone WoUSW Study,-80.04847,32.87984,1/26/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1
854,11801,RAPANOS,SAW-2017-02067,Wilmington,Flynn Property/Averette Rd./Wake Forest/Wake County ,-78.462,35.9779,12/26/2017,0,1,0,0,0,0,1,0,1,0,0,1,0,0
855,8392,RAPANOS,SAC-2015-01185,Charleston,Timothy Lakes,-80.31113,33.11031,2/22/2016,0,1,0,0,0,0,1,0,1,1,0,0,0,1
856,9829,RAPANOS,SAC-2019-00804,Charleston,Lochaven,-79.00479,33.86546,10/17/2019,0,1,0,0,0,1,0,0,0,0,0,0,0,1
857,8884,RAPANOS,SAC-2017-00239,Charleston,8445 Dorchester Road Tract,-80.11059,32.915259999999996,5/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,9580,RAPANOS,SAC-2018-01412,Charleston,Olympia Gymnastics,-79.0123,33.6348,11/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,9606,RAPANOS,SAC-2018-01591,Charleston,Wild Iris Tract-B,-78.90590999999999,33.73015,10/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,9659,RAPANOS,SAC-2018-01842,Charleston,Greenwood Genetic Center Partnership Campus,-82.16986,34.17297,3/4/2019,0,1,0,0,0,0,1,0,1,1,0,0,0,0
861,8262,RAPANOS,SAC-2013-01307,Charleston,Rags LLC of Charleston / Liberty Hall - 7397 Henry E Brown Jr Blvd,-80.00424,32.99558,11/19/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1
862,11036,RAPANOS,SAW-2015-00800,Wilmington,"Lot 40 Club Court, Highland Shores, Belville",-77.9794,34.2074,11/16/2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0
863,11088,RAPANOS,SAW-2015-01549,Wilmington,Bryan Purse/Purse Property,-78.93096,35.7871,3/28/2016,0,1,0,0,0,0,1,0,1,1,0,1,0,0
864,8750,RAPANOS,SAC-2016-01493,Charleston,"T&W Holdings, LLC Property",-80.88722,32.72984,12/21/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,1
865,9859,RAPANOS,SAC-2019-00964,Charleston,Dial-Murray Funeral Home North,-79.93425,33.37712,10/18/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,9281,RAPANOS,SAC-2018-00170,Charleston,Georgetown High School,-79.30216999999999,33.38885,5/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,11195,RAPANOS,SAW-2015-02301,Wilmington,7815 OCEAN HWY EAST/QUALITY SELF STORAGE/JC RENTALS,-78.06878,34.195209999999996,12/30/2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0
868,10863,RAPANOS,SAW-2007-02428,Wilmington,The Landing at Mill Creek / CNYA Inestments / 307 Acre Mill Creek Site,-77.44112,34.53816,3/19/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1
869,9171,RAPANOS,SAC-2017-01735,Charleston,Proposed Poultry Farm,-81.41173,33.77247,1/3/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,10905,RAPANOS,SAW-2009-01758,Wilmington,David and Lois Piper/120 18th Street SE Oak Island/residential development/jurisdictional determination,-78.1432,33.91707,1/18/2018,1,1,1,0,1,1,0,0,0,0,0,0,0,0
871,11293,RAPANOS,SAW-2015-02668,Wilmington,110 West Pelican Drive/JD/Lot Fill,-78.16186,33.91615,6/6/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
872,9101,RAPANOS,SAC-2017-01427,Charleston,Hodge Road Tracts,-80.20744,33.05675,10/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,11775,RAPANOS,SAW-2017-01752,Wilmington,A& B Building Inc/ Camden/ JD,-76.16396,36.320209999999996,9/15/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0
874,9641,RAPANOS,SAC-2018-01756,Charleston,Horry County Schools-Four Mile Road,-79.1037,33.8788,12/12/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
875,9996,RAPANOS,SAC-2019-01643,Charleston,City of Hartsville Southpark Sewer Improvements - 3,-80.07058,34.35593,12/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,9973,RAPANOS,SAC-2019-01491,Charleston,"Sto and go, LLC TRact",-78.69175,33.88932,10/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,8478,RAPANOS,SAC-2015-01798,Charleston,Denmark-Olar PK-12 School,-81.1228,33.3282,11/17/2016,0,1,0,0,0,0,0,0,1,0,0,1,0,1
878,8617,RAPANOS,SAC-2016-00785,Charleston,Carnes Crossroads West Tract Project Area 5,-80.09898000000001,33.057959999999994,5/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
879,9188,RAPANOS,SAC-2017-01801,Charleston,"Bluffton Sewer Improvments, Phase 5D (Gideon Way) (fka Buck Island/Simmonsviille Village Renaissance Phase V - 730 LF on Gideon Way)",-80.87985,32.258959999999995,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,8917,RAPANOS,SAC-2017-00434,Charleston,Wildcat Blvd Area 2,-80.07079,32.81841,1/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,9906,RAPANOS,SAC-2019-01159,Charleston,Chasewood Drive,-79.39757,33.54385,9/4/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
882,9217,RAPANOS,SAC-2017-01915,Charleston,Lot 130 Seabrook Plantation JD,-78.6565,33.84,2/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,8370,RAPANOS,SAC-2015-01060,Charleston,GENEVA MACK PINCKNEY,-80.05894,32.757690000000004,1/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,11244,RAPANOS,SAW-2015-02482,Wilmington,BB Carolina Holdings LLC / Sutton by the Lake / Woodfield Acquisitions / WF Lakeside,-81.03596,35.09196,6/14/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
885,11178,RAPANOS,SAW-2015-02260,Wilmington,"Vojdani, Ruth/Siler421 Farm Site",-79.45215,35.74692,10/29/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0
886,8747,RAPANOS,SAC-2016-01477,Charleston,"City of Greenwood, Mineral Court Apartment Demolition",-82.1616,34.1834,11/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,8887,RAPANOS,SAC-2017-00258,Charleston,Alleged Unauthorized Activity - Garden Brooke Drive,-81.22071,34.10326,9/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,10040,RAPANOS,SAC-2019-01995,Charleston,May River Substation,-80.85935,32.26041,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,11619,RAPANOS,SAW-2016-02314,Wilmington,West Bay Street / drainage easement areas / City of Southport,-78.02181999999999,33.91635,11/22/2016,1,1,1,1,1,1,0,0,0,0,0,0,0,0
890,8559,RAPANOS,SAC-2016-00484-4S,Charleston,Hoffmeyer Tract,-79.81785,34.1953,3/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,8174,RAPANOS,SAC-2008-01073-3JC,Charleston,Pitch Landing Project Site,-79.07805,33.800129999999996,12/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
892,8903,RAPANOS,SAC-2017-00361,Charleston,Hwy 34 Borrow Pit,-81.23375,34.40931,6/8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,11768,RAPANOS,SAW-2017-01675,Wilmington,Edward Wetzberger / Lot 51 / Lot 52 / 846 Ocean Blvd / 848 Ocean Blvd / Holden Beach,-78.32977,33.908770000000004,8/21/2017,1,1,1,0,0,1,0,0,0,0,0,0,0,0
894,8653,RAPANOS,SAC-2016-00991,Charleston,Truluck Center Office Building,-79.98997,32.79446,3/9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
