jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index
RAPANOS,MVK-2018-00873-TB,Vicksburg,"Halliburton Energy Services (HESI)/112018/Request for an Approved Jurisdictional Determination on Approximately 593-acres, Dresser Industries- Mageobar Former Mine Site, Hot Spring, Arkansas",-92.81695,34.4723,08/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2703
RAPANOS,MVK-2018-00897-JLD,Vicksburg,"City of Smackover/112618/Request for Proposed Sewer Pond Aerators, Aerator Electrical, and Baffle Curtains, Smackover, Union County, Arkansas",-92.72112,33.37316,12/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2704
RAPANOS,MVK-2018-00898-TB,Vicksburg,"City of Shreveport/113018/Wallace Interceptor Rehabilitation Phase III, 54"" RCP Rehabilitation, Maintenance and Access Road(City Project No. 170001), Caddo Parish, Louisiana",-93.78554,32.36722,07/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2705
RAPANOS,MVK-2018-00899-JLD,Vicksburg,"City of Magnolia/112618/Request for Review for Proposed West Greene Street Water Treatment Plant Filter Media Replacement, Columbia County, Arkansas",-93.25701,33.28369,12/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2706
RAPANOS,MVK-2018-01007-CR,Vicksburg,"State of Louisiana Office of Community Development/121318/ Unnamed Storms of 2016, Relocation of Manufactured Housing Units Activity, Batch 5, 5748 Stevenson Road, Morehouse Parish, Louisiana",-91.90223,32.924040000000005,02/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707
RAPANOS,MVK-2018-01008-CR,Vicksburg,"State of Louisiana Office of Community Development/121318/ Unnamed Storms of 2016, Relocation of Manufactured Housing Units Activity, Batch 5, 807 Marx Street, Ouachita Parish, Louisiana",-92.09687,32.474090000000004,02/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708
RAPANOS,MVK-2018-01024-CR,Vicksburg,"Dragon Properties, LLC/122018/ Request for Jurisdictional Determination on 2316 Gause Blvd E., St. Tammany Parish, Louisiana",-89.72789,30.289590000000004,01/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709
RAPANOS,MVK-2018-01026-JLD,Vicksburg,"John Jacob Wade/121918/Request for Standard Permit for Proposed Wash and Pasture Alterations, Union Parish, Louisiana",-92.4803,32.8602,03/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2710
RAPANOS,MVK-2019-00021-JLD,Vicksburg,"Pinnergy, Limited/122018/Request for Concurrence of Findings for Approximately 10-Acre Tract, Section 22, T14N, R09W, Red River Parish, Louisiana",-93.2724,32.18436,01/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711
RAPANOS,MVK-2019-00030-TB,Vicksburg,"Urban Oil and Gas Group, LLC/010419/Request for Jurisdictional Determination on Two Proposed New Drill Locations, Ouachita County, Arkansas",-93.0234,33.41787,03/14/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712
RAPANOS,MVK-2019-00046-AEL,Vicksburg,"Lockheed Martin Missiles and Fire Control/010919/ Requested Jurisdictional Determination for AUR Area, East Camden, Calhoun County, Arkansas",-92.68111,33.64801,07/18/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2713
RAPANOS,MVK-2019-00068-AEL,Vicksburg,"City of Lexington/011519/Requested Wetlands Environmental Review for CDBG Funded Sewer System Improvements Project, Holmes County, Mississippi",-90.06341999999998,33.10638,03/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714
RAPANOS,MVK-2019-00086-AEL,Vicksburg,"Vulcan Company, LLC/011719/ Proposed Canton EOC Communications Facility, Madison County, Mississippi",-90.07526,32.60148,02/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715
RAPANOS,MVK-2019-00089-TB,Vicksburg,"Caldwell Parish Sheriff's Department/011819/Request for a Wetland Determination on the Caldwell Parish Rifle Range, Caldwell Parish. Louisiana",-92.1369,32.0388,02/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716
RAPANOS,MVK-2019-00094-AEL,Vicksburg,"Town of Pickens/012219/ Proposed CDGB Improvements to Lagoon, Holmes County, Mississippi",-89.94795999999998,32.900909999999996,03/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2717
RAPANOS,MVK-2019-00096-TB,Vicksburg,"GIBCO Environmental, LLC/012319/Request for Preliminary Jurisdictional Determination on 19 Acre Site Described as Lakeshore Family Homes, East Carroll Parish, Louisiana",-91.17552,32.79096,04/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718
RAPANOS,MVK-2019-00098-TB,Vicksburg,"City of Ruston/013019/Proposed Improvements to Various Existing Roads in Downtown Street Project, Lincoln Parish, Louisiana",-92.64264,32.52632,02/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719
RAPANOS,MVK-2019-00114-TB,Vicksburg,"City of Shelby/012919/CDBG Environmental Review on Water System Improvements Project, Bolivar County, Mississippi",-90.76443,33.95384,03/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720
RAPANOS,MVK-2019-00122-TB,Vicksburg,"City of Ruston/Louisiana Tech University/013019/Seeking Comments and Concurrence Regarding the Proposed Louisiana Tech Railroad Multiuse Path Project, Lincoln Parish, Louisiana",-92.6566,32.530429999999996,03/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721
RAPANOS,MVK-2019-00138-AEL,Vicksburg,"Graphic Packaging International/020519/ Proposed Operation of Type 1 Industrial Surface Impoundments, Ouachita Parish, Louisiana",-92.1506,32.47898,07/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2722
RAPANOS,MVK-2019-00140-AEL,Vicksburg,"Ben Smith, IPD Solutions/020519/ Requested Jurisdictional Determination for Riley Meadows Subdivision, Desoto County, Mississippi",-90.15053,34.83805,07/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2723
RAPANOS,MVK-2019-00148-TB,Vicksburg,"Lockheed Martin Missiles and Fire Control (LMMFC)/020719/Request for Review of the Wetland Determination Report on the 12-Acre Ground Vehicle Assembly Building Site, Calhoun County, Arkansas",-92.71917,33.62167,02/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724
RAPANOS,MVK-2019-00153-TB,Vicksburg,"City of Sherwood/041019/Proposing to Make Improvements to Approximately 2,700 Linear Feet of Existing Hemphill Road and Extend for 420 feet , Pulaski County, Arkansas",-92.19762,34.832359999999994,05/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2725
RAPANOS,MVK-2019-00155-TB,Vicksburg,"Goodrich Petroleum Company/021119/Request Water Withdrawl from Red River, Red River Parish, Louisiana",-93.46065,32.19961,03/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726
RAPANOS,MVK-2019-00169-TB,Vicksburg,"Signal Source, LLC/021419/Request for NWP 29 for 34 Acre Site, known as Village at Hawk's Crossing, DeSoto County, Mississippi ",-89.86245,34.872859999999996,05/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2727
RAPANOS,MVK-2019-00177-TB,Vicksburg,"T. Allen Bowen/021519/Request for a Preliminary Jurisdictional Determination on a Site Located at 5918 Jacksonville Cutoff, Pulaski County, Arkansas",-92.17376,34.86853,04/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728
RAPANOS,MVK-2019-00192-TB,Vicksburg,"Theriots Custom Pools/022019/Construction of an In Ground Gunite Swimming Pool, St. Tammany Parish, Louisiana",-89.70568,30.27576,03/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729
RAPANOS,MVK-2019-00199,Vicksburg,Thaxton Hills Development,-89.20959999999998,34.2967,04/23/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730
RAPANOS,MVK-2019-00201-TB,Vicksburg,"State of Louisiana/022719/Proposed Relocation of Manufactured Housing Units Activity, ID#14186_MHU, West Carroll Parish, Louisiana",-91.35934,32.98807,04/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731
RAPANOS,MVK-2019-00202-TB,Vicksburg,"Standard Construction Company/022719/Byhalia Gravel Mine Expansion Request for a Preliminary Jurisdictional Determination for 22.8 Acres of Land, Marshall County, Mississippi",-89.67386999999998,34.91069,04/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2732
RAPANOS,MVK-2019-00212-AEL,Vicksburg,"Heath Stone/030519/ Request for Jurisdictional Determination for Proposed Construction at 5803 and 5807 South Olive Street, Pine Bluff, Jefferson County, Arkansas",-92.00596999999999,34.16754,06/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733
RAPANOS,MVK-2019-00214-TB,Vicksburg,"Hebert Water System, Incorporated/030519/Proposing to Construct a 2,187 Square Foot Business/Office Building, with which to Better Serve Their Customers, Caldwell Parish, Louisiana",-91.9881,32.1809,06/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734
RAPANOS,MVK-2019-00221-TB,Vicksburg,"Washington Parish/030719/Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/24302 B J Robinson Road #2 in Angie, Washington Parish, Louisiana",-89.81923999999998,30.87733,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735
RAPANOS,MVK-2019-00222-TB,Vicksburg,"Washington Parish/030719/Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/24283 B J Robinson Road #2 in Angie, Washington Parish, Louisiana",-89.82011,30.877440000000004,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736
RAPANOS,MVK-2019-00223-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/63389 Fostertown Road in Angie, Washington Parish, Louisiana",-89.82682,30.8833,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737
RAPANOS,MVK-2019-00224-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/62126 Dollar Road in Angie, Washington Parish, Louisiana",-89.85212,30.88737,03/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738
RAPANOS,MVK-2019-00225-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/1301 1/2 Scott Road in Bogalusa, Washington Parish, Louisiana",-89.88784,30.781979999999997,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739
RAPANOS,MVK-2019-00226-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/319 White Williams Road in Bogalusa, Washington Parish, Louisiana",-89.85284,30.73883,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740
RAPANOS,MVK-2019-00227-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/404 Diane Circle in Bogalusa, Washington Parish, Louisiana",-89.88764999999998,30.78128,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741
RAPANOS,MVK-2019-00228-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/714 Greenwood Avenue in Bogalusa, Washington Parish, Louisiana",-89.86253000000002,30.761999999999997,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742
RAPANOS,MVK-2019-00229-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/1301 Scott Road in Bogalusa, Washington Parish, Louisiana",-89.88827999999998,30.78176,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743
RAPANOS,MVK-2019-00230-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/107 Eunice Street in Bogalusa, Washington Parish, Louisiana",-89.88708000000001,30.78345,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744
RAPANOS,MVK-2019-00231,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/1643 Charles Spikes Lane in Bogalusa, Washington Parish, Louisiana",-89.85169999999998,30.8052,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745
RAPANOS,MVK-2019-00232-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/59318 Highway 439 in Bogalusa, Washington Parish, Louisiana",-89.89738,30.77235,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
RAPANOS,MVK-2019-00233-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/220 White WIlliams Road in Bogalusa, Washington Parish, Louisiana",-89.85118,30.73817,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2747
RAPANOS,MVK-2019-00234,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/445 Avenue L in Bogalusa, Washington Parish, Louisiana",-89.88393000000002,30.78105,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748
RAPANOS,MVK-2019-00235-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/17029 Sie Jenkins Road in Bogalusa, Washington Parish, Louisiana",-89.96204,30.76925,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749
RAPANOS,MVK-2019-00236-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/56594 Florance Road in Franklinton, Washington Parish, Louisiana",-89.94452,30.97895,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750
RAPANOS,MVK-2019-00237-TB,Vicksburg,"Washington Parish/030719/ Applying for a Hazard Mitigation Grant that will Provide Protection from Future Flood Events/50552 Highway 16 in Franklinton, Washington Parish, Louisiana",-90.04071999999998,30.69724,03/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751
RAPANOS,MVK-2019-00264-AEL,Vicksburg,"Urban Oil and Gas Group, LLC/031319/ C.M. Wesson B-13 Proposed Well Pad and Access Road, Ouachita County, Arkansas",-93.02322,33.41681,03/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752
RAPANOS,MVK-2019-00270-AEL,Vicksburg,"Urban Oil and Gas Group LLC/031319/ R. B. Allen A-11 Proposed Well Pad and Access Road, Ouachita County, Arkansas",-93.02106,33.41661,03/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753
RAPANOS,MVK-2019-00283-AEL,Vicksburg,"McMasters & Associates, Inc/031819/ Requested Jurisdictional Determination for the Eddie Neal Property, Madison County, Mississippi",-90.13411,32.53217,04/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2754
RAPANOS,MVK-2019-00297-TB,Vicksburg,"Dwight Chandler/032619/Requesting a NW14 Permit to Cross a Stream to get to a New House, Garland County, Arkansas",-93.30667,34.51806,04/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755
RAPANOS,MVK-2019-00308-TB,Vicksburg,"Dickerson and Bowen/040119/Request for Jurisdictional Determination on the Proposed Expansion of the Brookhaven Sand and Gravel, Lincoln County, Mississippi",-90.36113,31.60602,08/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756
RAPANOS,MVK-2019-00325-AEL,Vicksburg,"Silver Development/040519/ NWP 39 Request for Crain Ford Ditch Relocation Exhibit, Saline County, Arkansas",-92.55317,34.59664,10/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2757
RAPANOS,MVK-2019-00326-AEL,Vicksburg,"Mississippi Land Holding, LLC/040519/ Request for Preliminary Jurisdictional Determination for Tract No. 2, Marshall County, Mississippi",-89.63424000000002,34.95555,05/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2758
RAPANOS,MVK-2019-00331-TB,Vicksburg,"Mendrop Engineering Resources, LLC/041119/Request for a Preliminary Jurisdictional Determination on a 176.73 Acre Site Known as the Camp Creek Property, Desoto County, Mississippi",-89.89062,34.855340000000005,05/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2759
RAPANOS,MVK-2019-00353-TB,Vicksburg,"IDI Logistics, LLC/041519/Request for a NWP39 on the Proposed Planned Commercial Development on an Approximate 160-Acre Parcel Located in Byhalia, Marshall County, Mississippi",-89.66713,34.85978,07/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2760
RAPANOS,MVK-2019-00368-TB,Vicksburg,"Warren County School District/042219/Request for Review and Comments on Proposed Academy of Innovation School, Warren County, Mississippi",-90.86561,32.34297,05/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761
RAPANOS,MVK-2019-00393-AEL,Vicksburg,"Tensas Basin Levee District/050219/ Proposed Repairs to the Moore Place Levee, Bayou Bartholomew, Morehouse Parish, Louisiana",-91.88706,32.87376,05/31/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762
RAPANOS,MVK-2019-00398-TB,Vicksburg,"Barry A. Vittor and Associates, Incorporated/050619/Request for a Jurisdictional Determination on a 16.69 Acre Site, Lincoln County, Mississippi",-90.4686,31.58943,06/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2763
RAPANOS,MVK-2019-00413-Tb,Vicksburg,"Terracon Consultants, Incorporated/050919/Request for a Preliminary Jurisdictional Determination for an Approximately 85-Acre Site on the Proposed Solar Facility, Lincoln Parish, Louisiana",-92.77088,32.52964,06/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2764
RAPANOS,MVK-2019-00427-AEL,Vicksburg,"Kim Lee/051519/ Request for Jurisdictional Determination for Klee Gravel Mine, Pearl River County, Mississippi",-89.6657,30.482159999999997,06/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765
RAPANOS,MVK-2019-00430-TB,Vicksburg,"Marion County Board of Supervisors/051519/Requesting a Preliminary Jurisdictional Determination on the Replacement of the Existing Closed Concrete Bridge with Timber Piling at the Intersection of Old River Road, ERBR-LSBP-46(15), Marion County, MS",-89.78639,31.16269,05/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2766
RAPANOS,MVK-2019-00445-TB,Vicksburg,"Castle Properties/052819/Request for a Preliminary Jurisdictional Determination on a 8.4 Acres Site, Madison County, Mississippi",-90.12017,32.46242,07/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2767
RAPANOS,MVK-2019-00452-TB,Vicksburg,"Greg's Pools and Spa/070919/Proposed Swimming Pool Installation, St. Tammany Parish, Louisiana",-89.70016,30.2866,07/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768
RAPANOS,MVK-2019-00459-TB,Vicksburg,"Entergy Louisiana LLC/061219/Request for a Preliminary Jurisdictional Determination on Approximately 11.8 Acres, Entergy Fairbanks Substation Property, Ouachita Parish, Louisiana",-89.7227,30.28035,06/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769
RAPANOS,MVK-2019-00471-AEL,Vicksburg,"Highway 4 and 24 Water Association/060619/ Proposed Water System Improvements, Ouachita and Nevada Counties, Arkansas",-93.07501,33.56617,07/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770
RAPANOS,MVK-2019-00476-AEL,Vicksburg,"HRWN bossier LLC/061119/ Proposed Waste Disposal Facility on 14 Acre Tract Section 9, T16N, R12W, Bossier Parish, Louisiana",-93.61166,32.39467,07/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771
RAPANOS,MVK-2019-00483-TB,Vicksburg,"Love's Travel Stops and Country Stores, Incorporated/061419/Request for a Jurisdictional Determination for a 9.38 Acre Site, Terrracon Project No. E2197073, Marshall County, Mississippi",-89.45251,34.7449,07/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2772
RAPANOS,MVK-2019-00497-AEL,Vicksburg,"L & A Trail, Inc./061819/ Proposed Louisiana Trails, Winnfield Trailhead and Trail Restoration, Bienville, Natchitoches, Webster, and Winn Parishes, Louisiana",-92.65347,31.92543,08/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773
RAPANOS,MVK-2019-00504-TB,Vicksburg,"Louisiana Housing Corporation (LHC)/061919/Construction of Two (2) New, Single Family Homes on the Bogalusa Rebirth Program, Washington Parish, Louisiana",-89.85035999999998,30.775540000000003,09/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774
RAPANOS,MVK-2019-00506-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Waltham Street, Hinds County, Mississippi",-90.21862,32.281859999999995,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775
RAPANOS,MVK-2019-00507-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Camellia Drive, Hinds County, Mississippi",-90.2331,32.28649,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776
RAPANOS,MVK-2019-00508,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Terry Road, Hinds County, Mississippi",-90.21755,32.271409999999996,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777
RAPANOS,MVK-2019-00509-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Ellis Avenue, Hinds County, Mississippi",-90.2274,32.31861,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778
RAPANOS,MVK-2019-00510-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Princeton Avenue, Hinds County, Mississippi",-90.20965,32.30984,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779
RAPANOS,MVK-2019-00511-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for McDowell Road, Hinds County, Mississippi",-90.22645,32.26876,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
RAPANOS,MVK-2019-00512-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for 1071 McDowell Road, Hinds County, Mississippi",-90.23629,32.268390000000004,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781
RAPANOS,MVK-2019-00513-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Meadowridge Drive, Hinds County, Mississippi",-90.16731,32.35798,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782
RAPANOS,MVK-2019-00514-AEL,Vicksburg,"City of Jackson/062119/ Proposed CDBG Funded Demolition Project for Keele Street, Hinds County, Mississippi",-90.15258,32.374390000000005,06/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
