,img_res,img_type,img_index,da_num,img_path,da_number,cwa_determination,metrics,mean,stdev,min,max,num_nans,district_code
2011,lores,RGB,127,SAC-2019-01130,/data/rgb_raw1/Sample_Set_12345_lores_RGB_127_SAC-2019-01130_RGB_lores.tif,SAC-2019-01130,0,"(516.2877502441406, 220.41871378650453, 0, 3816, 0)",516.2877502441406,220.41871378650453,0,3816,0,SAC
2012,hires,RGB,2035,SAC-2011-00971,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2035_SAC-2011-00971_RGB_hires.tif,SAC-2011-00971,0,"(572.1915588378906, 381.6525418451901, 16, 5116, 0)",572.1915588378906,381.6525418451901,16,5116,0,SAC
2013,lores,RGB,170,SAW-2019-00665,/data/rgb_raw1/Sample_Set_89_lores_RGB_170_SAW-2019-00665_RGB_lores.tif,SAW-2019-00665,0,"(566.8973541259766, 362.5589220413985, 31, 7842, 0)",566.8973541259766,362.5589220413985,31,7842,0,SAW
2014,hires,RGB,1321,SAC-2016-01590,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1321_SAC-2016-01590_RGB_hires.tif,SAC-2016-01590,0,"(782.7741038004557, 399.1019724468554, 130, 6376, 0)",782.7741038004557,399.1019724468554,130,6376,0,SAC
2015,lores,RGB,316,SAC-2015-01113-3JY,/data/rgb_raw1/Sample_Set_12345_lores_RGB_316_SAC-2015-01113-3JY_RGB_lores.tif,SAC-2015-01113-3JY,1,"(464.36309814453125, 367.72320527591546, 0, 7219, 0)",464.36309814453125,367.72320527591546,0,7219,0,SAC
2016,lores,RGB,2178,SAC-2018-01445,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2178_SAC-2018-01445_RGB_lores.tif,SAC-2018-01445,0,"(440.79633076985675, 341.381512287539, 1, 8333, 0)",440.79633076985675,341.381512287539,1,8333,0,SAC
2017,hires,RGB,2187,SAW-2007-03148,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2187_SAW-2007-03148_RGB_hires.tif,SAW-2007-03148,1,"(302.4134012858073, 148.2933530424439, 28, 1354, 0)",302.4134012858073,148.2933530424439,28,1354,0,SAW
2018,lores,RGB,2209,SAW-2015-00927,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2209_SAW-2015-00927_RGB_lores.tif,SAW-2015-00927,1,"(476.955327351888, 248.4316186762917, 3, 6230, 0)",476.955327351888,248.4316186762917,3,6230,0,SAW
2019,hires,RGB,2671,SAC-2019-01990,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2671_SAC-2019-01990_RGB_hires.tif,SAC-2019-01990,0,"(498.9361928304036, 374.84394391849787, 30, 6452, 0)",498.9361928304036,374.84394391849787,30,6452,0,SAC
2020,hires,RGB,2769,SAW-2015-01613,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2769_SAW-2015-01613_RGB_hires.tif,SAW-2015-01613,1,"(442.28248087565106, 380.33365312748714, 1, 4660, 0)",442.28248087565106,380.33365312748714,1,4660,0,SAW
2021,lores,RGB,906,SAC-2016-00348-4S,/data/rgb_raw1/Sample_Set_12345_lores_RGB_906_SAC-2016-00348-4S_RGB_lores.tif,SAC-2016-00348-4S,0,"(418.850824991862, 371.8348363416245, 0, 7623, 0)",418.850824991862,371.8348363416245,0,7623,0,SAC
2022,lores,RGB,578,SAC-2017-00481,/data/rgb_raw1/Sample_Set_12345_lores_RGB_578_SAC-2017-00481_RGB_lores.tif,SAC-2017-00481,1,"(294.0887400309245, 310.15911888918265, 0, 7756, 0)",294.0887400309245,310.15911888918265,0,7756,0,SAC
2023,lores,RGB,2358,SAW-2016-02541,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2358_SAW-2016-02541_RGB_lores.tif,SAW-2016-02541,1,"(434.16773986816406, 252.59565315107605, 10, 2678, 0)",434.16773986816406,252.59565315107605,10,2678,0,SAW
2024,lores,RGB,1764,SAC-2018-00392,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1764_SAC-2018-00392_RGB_lores.tif,SAC-2018-00392,1,"(544.618662516276, 282.34528357909613, 89, 5348, 0)",544.618662516276,282.34528357909613,89,5348,0,SAC
2025,lores,RGB,453,SAC-2020-00164,/data/rgb_raw1/Sample_Set_12345_lores_RGB_453_SAC-2020-00164_RGB_lores.tif,SAC-2020-00164,0,"(321.4357401529948, 217.4618537762525, 0, 4506, 0)",321.4357401529948,217.4618537762525,0,4506,0,SAC
2026,hires,RGB,2377,SAW-2017-00707,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2377_SAW-2017-00707_RGB_hires.tif,SAW-2017-00707,1,"(724.6752065022787, 827.9386246048541, 8, 8116, 0)",724.6752065022787,827.9386246048541,8,8116,0,SAW
2027,hires,RGB,1104,SAW-2016-00066,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1104_SAW-2016-00066_RGB_hires.tif,SAW-2016-00066,1,"(658.4428049723307, 397.3348487221875, 24, 3088, 0)",658.4428049723307,397.3348487221875,24,3088,0,SAW
2028,lores,RGB,2300,SAC-2018-00542,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2300_SAC-2018-00542_RGB_lores.tif,SAC-2018-00542,0,"(454.5021565755208, 321.46816988038546, 53, 6331, 0)",454.5021565755208,321.46816988038546,53,6331,0,SAC
2029,lores,RGB,1880,SAC-2016-00863,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1880_SAC-2016-00863_RGB_lores.tif,SAC-2016-00863,0,"(529.5609537760416, 433.56589709438657, 0, 6378, 0)",529.5609537760416,433.56589709438657,0,6378,0,SAC
2030,hires,RGB,1333,SAW-2015-02034,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1333_SAW-2015-02034_RGB_hires.tif,SAW-2015-02034,1,"(652.2839813232422, 508.8397450137976, 0, 7384, 0)",652.2839813232422,508.8397450137976,0,7384,0,SAW
2031,hires,RGB,1979,SAC-2016-00350-4S,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1979_SAC-2016-00350-4S_RGB_hires.tif,SAC-2016-00350-4S,0,"(615.3928934733073, 469.9019940537169, 1, 15264, 0)",615.3928934733073,469.9019940537169,1,15264,0,SAC
2032,lores,RGB,1523,SAW-2015-01667,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1523_SAW-2015-01667_RGB_lores.tif,SAW-2015-01667,1,"(481.32769266764325, 438.8420963076139, 0, 7931, 0)",481.32769266764325,438.8420963076139,0,7931,0,SAW
2033,lores,RGB,1379,SAC-2018-01056,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1379_SAC-2018-01056_RGB_lores.tif,SAC-2018-01056,0,"(414.80902099609375, 300.9028311930428, 53, 5493, 0)",414.80902099609375,300.9028311930428,53,5493,0,SAC
2034,hires,RGB,1962,SAW-2015-02438,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1962_SAW-2015-02438_RGB_hires.tif,SAW-2015-02438,1,"(238.2273915608724, 195.6544187223475, 1, 2896, 0)",238.2273915608724,195.6544187223475,1,2896,0,SAW
2035,lores,RGB,2373,SAW-2015-01582,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2373_SAW-2015-01582_RGB_lores.tif,SAW-2015-01582,0,"(354.2321370442708, 306.93995638709356, 0, 5426, 0)",354.2321370442708,306.93995638709356,0,5426,0,SAW
2036,lores,RGB,2780,SAW-2015-02327,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2780_SAW-2015-02327_RGB_lores.tif,SAW-2015-02327,1,"(423.19309488932294, 279.29503098300074, 66, 4739, 0)",423.19309488932294,279.29503098300074,66,4739,0,SAW
2037,lores,RGB,760,SAC-2016-01659,/data/rgb_raw1/Sample_Set_12345_lores_RGB_760_SAC-2016-01659_RGB_lores.tif,SAC-2016-01659,0,"(509.0381673177083, 289.9960493111779, 0, 6536, 0)",509.0381673177083,289.9960493111779,0,6536,0,SAC
2038,hires,RGB,462,SAC-2017-01404,/data/rgb_raw1/Sample_Set_12345_hires_RGB_462_SAC-2017-01404_RGB_hires.tif,SAC-2017-01404,0,"(470.53375244140625, 379.18380778610845, 1, 8384, 0)",470.53375244140625,379.18380778610845,1,8384,0,SAC
2039,hires,RGB,443,SAW-2016-02298,/data/rgb_raw1/Sample_Set_89_hires_RGB_443_SAW-2016-02298_RGB_hires.tif,SAW-2016-02298,0,"(813.3609364827474, 537.6132084814487, 19, 4116, 0)",813.3609364827474,537.6132084814487,19,4116,0,SAW
2040,lores,RGB,577,SAC-2019-00273,/data/rgb_raw1/Sample_Set_12345_lores_RGB_577_SAC-2019-00273_RGB_lores.tif,SAC-2019-00273,0,"(386.2118326822917, 464.7563465928858, 0, 5422, 0)",386.2118326822917,464.7563465928858,0,5422,0,SAC
2041,hires,RGB,1935,SAW-2012-01595,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1935_SAW-2012-01595_RGB_hires.tif,SAW-2012-01595,1,"(258.32103474934894, 145.04701356332566, 1, 3962, 0)",258.32103474934894,145.04701356332566,1,3962,0,SAW
2042,hires,RGB,91,SAW-2019-01756,/data/rgb_raw1/Sample_Set_89_hires_RGB_91_SAW-2019-01756_RGB_hires.tif,SAW-2019-01756,0,"(634.6546885172526, 586.812028106666, 26, 7904, 0)",634.6546885172526,586.812028106666,26,7904,0,SAW
2043,hires,RGB,166,SAW-2017-02619,/data/rgb_raw1/Sample_Set_89_hires_RGB_166_SAW-2017-02619_RGB_hires.tif,SAW-2017-02619,1,"(928.4246470133463, 1118.0832745051946, 1, 8816, 0)",928.4246470133463,1118.0832745051946,1,8816,0,SAW
2044,lores,RGB,2499,SAW-2015-00896,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2499_SAW-2015-00896_RGB_lores.tif,SAW-2015-00896,0,"(565.42822265625, 340.11727662157426, 86, 8358, 0)",565.42822265625,340.11727662157426,86,8358,0,SAW
2045,lores,RGB,2681,SAW-2006-00572,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2681_SAW-2006-00572_RGB_lores.tif,SAW-2006-00572,0,"(243.0136973063151, 327.2899231372647, 0, 3846, 0)",243.0136973063151,327.2899231372647,0,3846,0,SAW
2046,lores,RGB,588,SAC-2019-01090,/data/rgb_raw1/Sample_Set_12345_lores_RGB_588_SAC-2019-01090_RGB_lores.tif,SAC-2019-01090,0,"(447.84703063964844, 224.5975685806272, 55, 7428, 0)",447.84703063964844,224.5975685806272,55,7428,0,SAC
2047,lores,RGB,1228,SAW-2017-02194,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1228_SAW-2017-02194_RGB_lores.tif,SAW-2017-02194,1,"(463.0371958414714, 328.9541634782137, 0, 7494, 0)",463.0371958414714,328.9541634782137,0,7494,0,SAW
2048,hires,RGB,669,SAW-2006-00635,/data/rgb_raw1/Sample_Set_12345_hires_RGB_669_SAW-2006-00635_RGB_hires.tif,SAW-2006-00635,1,"(493.9614512125651, 254.39527414957442, 102, 3930, 0)",493.9614512125651,254.39527414957442,102,3930,0,SAW
2049,lores,RGB,1692,SAC-2009-01328-4JE,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1692_SAC-2009-01328-4JE_RGB_lores.tif,SAC-2009-01328-4JE,0,"(728.3798878987631, 398.5040823372947, 0, 8375, 0)",728.3798878987631,398.5040823372947,0,8375,0,SAC
2050,hires,RGB,855,SAW-2017-02067,/data/rgb_raw1/Sample_Set_12345_hires_RGB_855_SAW-2017-02067_RGB_hires.tif,SAW-2017-02067,1,"(511.81554158528644, 420.3867215293308, 1, 4074, 0)",511.81554158528644,420.3867215293308,1,4074,0,SAW
2051,lores,RGB,591,SAW-2014-01592,/data/rgb_raw1/Sample_Set_12345_lores_RGB_591_SAW-2014-01592_RGB_lores.tif,SAW-2014-01592,1,"(436.56492614746094, 414.37493816833006, 0, 7386, 0)",436.56492614746094,414.37493816833006,0,7386,0,SAW
2052,hires,RGB,447,SAW-2017-02194,/data/rgb_raw1/Sample_Set_89_hires_RGB_447_SAW-2017-02194_RGB_hires.tif,SAW-2017-02194,1,"(464.03185017903644, 297.1758685686106, 0, 4444, 0)",464.03185017903644,297.1758685686106,0,4444,0,SAW
2053,hires,RGB,417,SAC-2015-01798,/data/rgb_raw1/Sample_Set_89_hires_RGB_417_SAC-2015-01798_RGB_hires.tif,SAC-2015-01798,1,"(709.8903554280599, 591.985305558192, 181, 10480, 0)",709.8903554280599,591.985305558192,181,10480,0,SAC
2054,lores,RGB,819,SAC-2018-00644,/data/rgb_raw1/Sample_Set_12345_lores_RGB_819_SAC-2018-00644_RGB_lores.tif,SAC-2018-00644,0,"(487.12646484375, 399.8172896206983, 0, 11720, 0)",487.12646484375,399.8172896206983,0,11720,0,SAC
2055,hires,RGB,452,SAC-2016-00111,/data/rgb_raw1/Sample_Set_12345_hires_RGB_452_SAC-2016-00111_RGB_hires.tif,SAC-2016-00111,1,"(423.5604604085286, 446.68493807780686, 40, 7088, 0)",423.5604604085286,446.68493807780686,40,7088,0,SAC
2056,hires,RGB,72,SAW-2016-00276,/data/rgb_raw1/Sample_Set_89_hires_RGB_72_SAW-2016-00276_RGB_hires.tif,SAW-2016-00276,1,"(302.51026916503906, 171.781958293064, 1, 3042, 0)",302.51026916503906,171.781958293064,1,3042,0,SAW
2057,hires,RGB,1867,SAW-2015-01695,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1867_SAW-2015-01695_RGB_hires.tif,SAW-2015-01695,1,"(537.7858479817709, 232.1805749266895, 98, 3956, 0)",537.7858479817709,232.1805749266895,98,3956,0,SAW
2058,lores,RGB,1588,SAC-2016-00112,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1588_SAC-2016-00112_RGB_lores.tif,SAC-2016-00112,0,"(356.3253936767578, 289.5890778403296, 22, 5152, 0)",356.3253936767578,289.5890778403296,22,5152,0,SAC
2059,lores,RGB,116,SAW-2016-02541,/data/rgb_raw1/Sample_Set_89_lores_RGB_116_SAW-2016-02541_RGB_lores.tif,SAW-2016-02541,1,"(434.16773986816406, 252.59565315107605, 10, 2678, 0)",434.16773986816406,252.59565315107605,10,2678,0,SAW
2060,hires,RGB,1890,SAW-2017-01114,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1890_SAW-2017-01114_RGB_hires.tif,SAW-2017-01114,1,"(541.5116780598959, 539.178701541879, 36, 8024, 0)",541.5116780598959,539.178701541879,36,8024,0,SAW
2061,lores,RGB,243,SAW-2020-00295,/data/rgb_raw1/Sample_Set_89_lores_RGB_243_SAW-2020-00295_RGB_lores.tif,SAW-2020-00295,1,"(432.01902770996094, 278.88130545235407, 57, 8795, 0)",432.01902770996094,278.88130545235407,57,8795,0,SAW
2062,hires,RGB,1575,SAC-2018-00217,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1575_SAC-2018-00217_RGB_hires.tif,SAC-2018-00217,1,"(565.6025695800781, 422.75720864156034, 86, 6928, 0)",565.6025695800781,422.75720864156034,86,6928,0,SAC
2063,lores,RGB,2572,SAC-2019-01778,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2572_SAC-2019-01778_RGB_lores.tif,SAC-2019-01778,1,"(411.6167449951172, 286.12876090661194, 48, 7797, 0)",411.6167449951172,286.12876090661194,48,7797,0,SAC
2064,lores,RGB,2697,SAC-2017-01934,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2697_SAC-2017-01934_RGB_lores.tif,SAC-2017-01934,1,"(432.2562510172526, 354.3196079768237, 1, 8075, 0)",432.2562510172526,354.3196079768237,1,8075,0,SAC
2065,lores,RGB,199,SAW-2018-00186,/data/rgb_raw1/Sample_Set_89_lores_RGB_199_SAW-2018-00186_RGB_lores.tif,SAW-2018-00186,0,"(554.2329661051432, 476.4188403498489, 0, 7904, 0)",554.2329661051432,476.4188403498489,0,7904,0,SAW
2066,hires,RGB,53,SAW-2017-00861,/data/rgb_raw1/Sample_Set_89_hires_RGB_53_SAW-2017-00861_RGB_hires.tif,SAW-2017-00861,0,"(447.8351643880208, 237.72027603188465, 58, 2678, 0)",447.8351643880208,237.72027603188465,58,2678,0,SAW
2067,lores,RGB,1807,SAW-2016-00024,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1807_SAW-2016-00024_RGB_lores.tif,SAW-2016-00024,1,"(342.9006042480469, 205.58593917749567, 1, 7660, 0)",342.9006042480469,205.58593917749567,1,7660,0,SAW
2068,hires,RGB,386,SAC-2018-01325,/data/rgb_raw1/Sample_Set_12345_hires_RGB_386_SAC-2018-01325_RGB_hires.tif,SAC-2018-01325,1,"(423.7411346435547, 363.4186077831888, 42, 5148, 0)",423.7411346435547,363.4186077831888,42,5148,0,SAC
2069,hires,RGB,1276,SAC-2017-01606,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1276_SAC-2017-01606_RGB_hires.tif,SAC-2017-01606,0,"(326.3419494628906, 233.35999008576255, 42, 2796, 0)",326.3419494628906,233.35999008576255,42,2796,0,SAC
2070,lores,RGB,721,SAC-2017-01626,/data/rgb_raw1/Sample_Set_12345_lores_RGB_721_SAC-2017-01626_RGB_lores.tif,SAC-2017-01626,0,"(415.8990020751953, 431.3751422413335, 42, 8478, 0)",415.8990020751953,431.3751422413335,42,8478,0,SAC
2071,hires,RGB,1821,SAW-2016-01427,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1821_SAW-2016-01427_RGB_hires.tif,SAW-2016-01427,1,"(426.41119384765625, 267.16481630231084, 1, 2306, 0)",426.41119384765625,267.16481630231084,1,2306,0,SAW
2072,hires,RGB,1924,SAW-2015-00056,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1924_SAW-2015-00056_RGB_hires.tif,SAW-2015-00056,1,"(521.3715362548828, 413.0423043555381, 145, 4780, 0)",521.3715362548828,413.0423043555381,145,4780,0,SAW
2073,hires,RGB,1392,SAC-2015-01591,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1392_SAC-2015-01591_RGB_hires.tif,SAC-2015-01591,1,"(436.51706949869794, 506.7383717846302, 35, 8008, 0)",436.51706949869794,506.7383717846302,35,8008,0,SAC
2074,hires,RGB,480,SAC-2017-01952,/data/rgb_raw1/Sample_Set_12345_hires_RGB_480_SAC-2017-01952_RGB_hires.tif,SAC-2017-01952,0,"(704.4508717854818, 717.4135769657469, 38, 8092, 0)",704.4508717854818,717.4135769657469,38,8092,0,SAC
2075,hires,RGB,966,SAC-2018-00689,/data/rgb_raw1/Sample_Set_12345_hires_RGB_966_SAC-2018-00689_RGB_hires.tif,SAC-2018-00689,0,"(638.7409108479818, 505.59924311791315, 1, 15264, 0)",638.7409108479818,505.59924311791315,1,15264,0,SAC
2076,lores,RGB,114,SAC-2019-00294,/data/rgb_raw1/Sample_Set_89_lores_RGB_114_SAC-2019-00294_RGB_lores.tif,SAC-2019-00294,1,"(290.78968302408856, 270.16162769931145, 0, 2995, 0)",290.78968302408856,270.16162769931145,0,2995,0,SAC
2077,lores,RGB,2730,SAC-2017-01543,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2730_SAC-2017-01543_RGB_lores.tif,SAC-2017-01543,0,"(405.57143147786456, 283.74990238689986, 0, 6907, 0)",405.57143147786456,283.74990238689986,0,6907,0,SAC
2078,hires,RGB,373,SAW-2016-00308,/data/rgb_raw1/Sample_Set_89_hires_RGB_373_SAW-2016-00308_RGB_hires.tif,SAW-2016-00308,1,"(554.1720631917318, 259.3156369367406, 1, 17024, 0)",554.1720631917318,259.3156369367406,1,17024,0,SAW
2079,lores,RGB,1602,SAW-2015-02552,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1602_SAW-2015-02552_RGB_lores.tif,SAW-2015-02552,1,"(462.8244934082031, 431.3294659831967, 0, 7129, 0)",462.8244934082031,431.3294659831967,0,7129,0,SAW
2080,lores,RGB,866,SAC-2019-00964,/data/rgb_raw1/Sample_Set_12345_lores_RGB_866_SAC-2019-00964_RGB_lores.tif,SAC-2019-00964,0,"(291.7616322835286, 166.33592630678234, 0, 2936, 0)",291.7616322835286,166.33592630678234,0,2936,0,SAC
2081,lores,RGB,240,SAW-2016-00770,/data/rgb_raw1/Sample_Set_89_lores_RGB_240_SAW-2016-00770_RGB_lores.tif,SAW-2016-00770,1,"(166.61737060546875, 211.32431149271062, 0, 2364, 0)",166.61737060546875,211.32431149271062,0,2364,0,SAW
2082,hires,RGB,468,SAW-2015-02023,/data/rgb_raw1/Sample_Set_89_hires_RGB_468_SAW-2015-02023_RGB_hires.tif,SAW-2015-02023,1,"(405.4049886067708, 252.01294837652728, 1, 3862, 0)",405.4049886067708,252.01294837652728,1,3862,0,SAW
2083,hires,RGB,737,SAC-2016-01336,/data/rgb_raw1/Sample_Set_12345_hires_RGB_737_SAC-2016-01336_RGB_hires.tif,SAC-2016-01336,0,"(404.3510386149089, 296.66633369942525, 1, 4732, 0)",404.3510386149089,296.66633369942525,1,4732,0,SAC
2084,hires,RGB,515,SAC-2018-00728,/data/rgb_raw1/Sample_Set_12345_hires_RGB_515_SAC-2018-00728_RGB_hires.tif,SAC-2018-00728,0,"(614.873524983724, 544.488866262261, 1, 10888, 0)",614.873524983724,544.488866262261,1,10888,0,SAC
2085,lores,RGB,1009,SAC-2016-01546,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1009_SAC-2016-01546_RGB_lores.tif,SAC-2016-01546,1,"(262.1152089436849, 164.39646480070056, 46, 6657, 0)",262.1152089436849,164.39646480070056,46,6657,0,SAC
2086,hires,RGB,427,SAC-2017-00329,/data/rgb_raw1/Sample_Set_89_hires_RGB_427_SAC-2017-00329_RGB_hires.tif,SAC-2017-00329,0,"(418.919194539388, 335.2266229267757, 10, 4916, 0)",418.919194539388,335.2266229267757,10,4916,0,SAC
2087,hires,RGB,676,SAC-2014-01063-3JY,/data/rgb_raw1/Sample_Set_12345_hires_RGB_676_SAC-2014-01063-3JY_RGB_hires.tif,SAC-2014-01063-3JY,1,"(487.86109924316406, 347.1439784458838, 43, 6308, 0)",487.86109924316406,347.1439784458838,43,6308,0,SAC
2088,hires,RGB,2555,SAW-2010-01437,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2555_SAW-2010-01437_RGB_hires.tif,SAW-2010-01437,1,"(395.18874104817706, 210.98385720110608, 63, 3110, 0)",395.18874104817706,210.98385720110608,63,3110,0,SAW
2089,hires,RGB,2556,SAW-2017-00214,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2556_SAW-2017-00214_RGB_hires.tif,SAW-2017-00214,1,"(763.1725870768229, 406.2121093468606, 99, 6284, 0)",763.1725870768229,406.2121093468606,99,6284,0,SAW
2090,hires,RGB,915,SAC-2017-00824,/data/rgb_raw1/Sample_Set_12345_hires_RGB_915_SAC-2017-00824_RGB_hires.tif,SAC-2017-00824,0,"(496.74070739746094, 324.9151235739438, 1, 6132, 0)",496.74070739746094,324.9151235739438,1,6132,0,SAC
2091,lores,RGB,275,SAW-2016-00512,/data/rgb_raw1/Sample_Set_12345_lores_RGB_275_SAW-2016-00512_RGB_lores.tif,SAW-2016-00512,1,"(393.77293904622394, 242.90963041741358, 35, 7004, 0)",393.77293904622394,242.90963041741358,35,7004,0,SAW
2092,hires,RGB,2669,SAC-2019-01210,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2669_SAC-2019-01210_RGB_hires.tif,SAC-2019-01210,0,"(547.2830352783203, 383.032135301284, 1, 7264, 0)",547.2830352783203,383.032135301284,1,7264,0,SAC
2093,lores,RGB,488,SAW-2016-00349,/data/rgb_raw1/Sample_Set_89_lores_RGB_488_SAW-2016-00349_RGB_lores.tif,SAW-2016-00349,1,"(380.80890401204425, 189.9933586878304, 115, 4547, 0)",380.80890401204425,189.9933586878304,115,4547,0,SAW
2094,hires,RGB,662,SAC-2017-00744,/data/rgb_raw1/Sample_Set_12345_hires_RGB_662_SAC-2017-00744_RGB_hires.tif,SAC-2017-00744,0,"(684.712890625, 307.19217830185863, 130, 3758, 0)",684.712890625,307.19217830185863,130,3758,0,SAC
2095,hires,RGB,1578,SAW-2015-01498,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1578_SAW-2015-01498_RGB_hires.tif,SAW-2015-01498,0,"(553.7499847412109, 439.86563095170453, 33, 7120, 0)",553.7499847412109,439.86563095170453,33,7120,0,SAW
2096,hires,RGB,428,SAC-2014-01179,/data/rgb_raw1/Sample_Set_12345_hires_RGB_428_SAC-2014-01179_RGB_hires.tif,SAC-2014-01179,1,"(500.90814208984375, 772.9967243641571, 0, 6532, 0)",500.90814208984375,772.9967243641571,0,6532,0,SAC
2097,hires,RGB,2365,SAW-2015-02441,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2365_SAW-2015-02441_RGB_hires.tif,SAW-2015-02441,1,"(563.9348093668619, 214.8436356705621, 118, 2762, 0)",563.9348093668619,214.8436356705621,118,2762,0,SAW
2098,lores,RGB,35,SAW-2019-01125,/data/rgb_raw1/Sample_Set_89_lores_RGB_35_SAW-2019-01125_RGB_lores.tif,SAW-2019-01125,0,"(517.9229888916016, 363.1016224883276, 42, 7842, 0)",517.9229888916016,363.1016224883276,42,7842,0,SAW
2099,hires,RGB,1537,SAC-2017-01741,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1537_SAC-2017-01741_RGB_hires.tif,SAC-2017-01741,1,"(651.4017893473307, 650.1589589819016, 1, 7184, 0)",651.4017893473307,650.1589589819016,1,7184,0,SAC
2100,lores,RGB,2155,SAC-2019-01216,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2155_SAC-2019-01216_RGB_lores.tif,SAC-2019-01216,0,"(363.37677510579425, 211.34865442285496, 0, 2747, 0)",363.37677510579425,211.34865442285496,0,2747,0,SAC
2101,lores,RGB,182,SAW-2019-02004,/data/rgb_raw1/Sample_Set_89_lores_RGB_182_SAW-2019-02004_RGB_lores.tif,SAW-2019-02004,0,"(388.75758361816406, 338.0451172520877, 0, 7647, 0)",388.75758361816406,338.0451172520877,0,7647,0,SAW
2102,hires,RGB,2772,SAC-2018-00145,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2772_SAC-2018-00145_RGB_hires.tif,SAC-2018-00145,1,"(618.5848236083984, 395.83868433324216, 104, 6400, 0)",618.5848236083984,395.83868433324216,104,6400,0,SAC
2103,hires,RGB,1298,SAC-2018-01007,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1298_SAC-2018-01007_RGB_hires.tif,SAC-2018-01007,0,"(563.2042338053385, 455.3475289011619, 31, 7648, 0)",563.2042338053385,455.3475289011619,31,7648,0,SAC
2104,lores,RGB,751,SAW-2006-32032,/data/rgb_raw1/Sample_Set_12345_lores_RGB_751_SAW-2006-32032_RGB_lores.tif,SAW-2006-32032,1,"(408.8161315917969, 305.98910434213155, 16, 6379, 0)",408.8161315917969,305.98910434213155,16,6379,0,SAW
2105,lores,RGB,2647,SAC-2020-00642,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2647_SAC-2020-00642_RGB_lores.tif,SAC-2020-00642,0,"(460.58876546223956, 268.24865872932287, 55, 7428, 0)",460.58876546223956,268.24865872932287,55,7428,0,SAC
2106,hires,RGB,303,SAW-2018-02248,/data/rgb_raw1/Sample_Set_89_hires_RGB_303_SAW-2018-02248_RGB_hires.tif,SAW-2018-02248,1,"(593.0256652832031, 536.6155921554733, 55, 7676, 0)",593.0256652832031,536.6155921554733,55,7676,0,SAW
2107,hires,RGB,14,SAW-2020-00710,/data/rgb_raw1/Sample_Set_89_hires_RGB_14_SAW-2020-00710_RGB_hires.tif,SAW-2020-00710,1,"(356.99187723795575, 301.0779227849844, 0, 3978, 0)",356.99187723795575,301.0779227849844,0,3978,0,SAW
2108,hires,RGB,605,SAC-2019-01663,/data/rgb_raw1/Sample_Set_12345_hires_RGB_605_SAC-2019-01663_RGB_hires.tif,SAC-2019-01663,0,"(729.4256184895834, 589.4995670861438, 7, 10736, 0)",729.4256184895834,589.4995670861438,7,10736,0,SAC
